drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Loteprednol,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Mometasone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Desonide,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Cortisone acetate,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Clocortolone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Difluprednate,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Medrysone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Deflazacort,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Ciclopirox,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Flurandrenolide,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Clobetasol propionate,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Paramethasone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Flumethasone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Alclometasone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Betamethasone,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Fluticasone furoate,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Diphenylpyraline,3,11,100,4067,11.0726505918387,0.00433762537885208,0.0720512342918432
Bretylium,4,24,99,4054,6.8166540401469,0.00451265351629775,0.0747868574518438
Oxybutynin,4,24,99,4054,6.8166540401469,0.00451265351629775,0.0747868574518438
Diltiazem,6,58,97,4020,4.28415982924256,0.00455431277726485,0.0753047444674151
Carbon dioxide,6,58,97,4020,4.28415982924256,0.00455431277726485,0.0753047444674151
Fasudil,5,40,98,4038,5.14594893834411,0.00459879374985216,0.075953425451909
Sulfamethazine,4,25,99,4053,6.54280003727645,0.00513698296308575,0.0845525654122343
Sodium iodide,4,25,99,4053,6.54280003727645,0.00513698296308575,0.0845525654122343
N-(3-(Aminomethyl)Benzyl)Acetamidine,4,25,99,4053,6.54280003727645,0.00513698296308575,0.0845525654122343
Prednisolone,6,60,97,4018,4.13948640025505,0.00530505946341065,0.0864803391051707
Acadesine,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
Ipatasertib,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
6-BENZYL-1-BENZYLOXYMETHYL-5-ISOPROPYL URACIL,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
GSK-690693,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
Losmapimod,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
Etidronic acid,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
Quisinostat,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
Berzosertib,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
Diazepinomicin,3,12,100,4066,10.1469271051168,0.00532583305938814,0.0864803391051707
Trazodone,5,42,98,4036,4.89939234635287,0.00555404252396129,0.0897829154946509
Escitalopram,5,42,98,4036,4.89939234635287,0.00555404252396129,0.0897829154946509
Thiopental,5,42,98,4036,4.89939234635287,0.00555404252396129,0.0897829154946509
Flunitrazepam,5,42,98,4036,4.89939234635287,0.00555404252396129,0.0897829154946509
L-Methionine,2,3,101,4075,26.7909462147192,0.00572608071845983,0.091743911911596
Clorazepate,2,3,101,4075,26.7909462147192,0.00572608071845983,0.091743911911596
Emapunil,2,3,101,4075,26.7909462147192,0.00572608071845983,0.091743911911596
Adinazolam,2,3,101,4075,26.7909462147192,0.00572608071845983,0.091743911911596
Zopiclone,2,3,101,4075,26.7909462147192,0.00572608071845983,0.091743911911596
Ketazolam,2,3,101,4075,26.7909462147192,0.00572608071845983,0.091743911911596
Chlormezanone,2,3,101,4075,26.7909462147192,0.00572608071845983,0.091743911911596
Etifoxine,2,3,101,4075,26.7909462147192,0.00572608071845983,0.091743911911596
Ramipril,4,26,99,4052,6.28989616480511,0.00581674628555427,0.0928879679661331
Busulfan,4,26,99,4052,6.28989616480511,0.00581674628555427,0.0928879679661331
Sertindole,4,26,99,4052,6.28989616480511,0.00581674628555427,0.0928879679661331
Salbutamol,5,43,98,4035,4.78400866549416,0.00608078570377285,0.0968905427579351
Propafenone,5,43,98,4035,4.78400866549416,0.00608078570377285,0.0968905427579351
Pantoprazole,6,62,97,4016,4.00409092992106,0.0061429657164055,0.0977736317443905
Tiapride,3,13,100,4065,9.36731811993863,0.00643870256040171,0.10169753541875
Tanaproget,3,13,100,4065,9.36731811993863,0.00643870256040171,0.10169753541875
Phenmetrazine,3,13,100,4065,9.36731811993863,0.00643870256040171,0.10169753541875
Diethylpropion,3,13,100,4065,9.36731811993863,0.00643870256040171,0.10169753541875
"3,5-diiodothyropropionic acid",3,13,100,4065,9.36731811993863,0.00643870256040171,0.10169753541875
Fluocinolone,3,13,100,4065,9.36731811993863,0.00643870256040171,0.10169753541875
Brivanib,3,13,100,4065,9.36731811993863,0.00643870256040171,0.10169753541875
Ondansetron,4,27,99,4051,6.05570969401347,0.00655402538366782,0.103406138884799
Fluspirilene,5,45,98,4033,4.56868312056155,0.00723817158603118,0.113827863807913
Salmeterol,5,45,98,4033,4.56868312056155,0.00723817158603118,0.113827863807913
Valsartan,5,45,98,4033,4.56868312056155,0.00723817158603118,0.113827863807913
Risedronate,4,28,99,4050,5.83823554562436,0.00735082612738725,0.115473959826105
Decamethonium,3,14,100,4064,8.69540299496927,0.0076800167834496,0.119735169040277
Theobromine,3,14,100,4064,8.69540299496927,0.0076800167834496,0.119735169040277
Hymenialdisine,3,14,100,4064,8.69540299496927,0.0076800167834496,0.119735169040277
SB220025,3,14,100,4064,8.69540299496927,0.0076800167834496,0.119735169040277
Aminoglutethimide,3,14,100,4064,8.69540299496927,0.0076800167834496,0.119735169040277
Dicloxacillin,3,14,100,4064,8.69540299496927,0.0076800167834496,0.119735169040277
Diflunisal,3,14,100,4064,8.69540299496927,0.0076800167834496,0.119735169040277
Procainamide,4,29,99,4049,5.63622410720101,0.00820907511456355,0.127708210602978
Astemizole,4,29,99,4049,5.63622410720101,0.00820907511456355,0.127708210602978
Nafamostat,2,4,101,4074,20.1064856102396,0.00845150989420927,0.131056993021091
LFA703,2,4,101,4074,20.1064856102396,0.00845150989420927,0.131056993021091
Phloroglucinol,2,4,101,4074,20.1064856102396,0.00845150989420927,0.131056993021091
Dihydroergotamine,5,47,98,4031,4.37213613310959,0.00854146390039354,0.132310092258418
Loratadine,6,67,97,4011,3.70115259580072,0.00865576190811859,0.133937204368684
Penbutolol,3,15,100,4063,8.11492395710571,0.00905305420006716,0.13963677850884
5-deoxyflavanone,3,15,100,4063,8.11492395710571,0.00905305420006716,0.13963677850884
Bicuculline,3,15,100,4063,8.11492395710571,0.00905305420006716,0.13963677850884
Clofazimine,4,30,99,4048,5.44623027129648,0.00913061686094361,0.140683144126622
Terbutaline,5,49,98,4029,4.19224586114556,0.00999925818593227,0.153903135326041
Brompheniramine,4,31,99,4047,5.26975658282177,0.0101172113959575,0.155553124837042
"N-Butyl-11-[(7r,8r,9s,13s,14s,17s)-3,17-Dihydroxy-13-Methyl-7,8,9,11,12,13,14,15,16,17-Decahydro-6h-Cyclopenta[a]Phenanthren-7-Yl]-N-Methylundecanamide",3,16,100,4062,7.6073004556047,0.0105606166314104,0.161171585673076
Famotidine,3,16,100,4062,7.6073004556047,0.0105606166314104,0.161171585673076
Vismodegib,3,16,100,4062,7.6073004556047,0.0105606166314104,0.161171585673076
Fexofenadine,3,16,100,4062,7.6073004556047,0.0105606166314104,0.161171585673076
Diflorasone,3,16,100,4062,7.6073004556047,0.0105606166314104,0.161171585673076
Desoximetasone,3,16,100,4062,7.6073004556047,0.0105606166314104,0.161171585673076
"Hexane-1,6-Diol",3,16,100,4062,7.6073004556047,0.0105606166314104,0.161171585673076
Norethisterone,6,71,97,4007,3.4890048747319,0.0111414411823922,0.169763553254895
Gallium nitrate,4,32,99,4046,5.10409186497899,0.0111705322391801,0.169763553254895
Allopurinol,4,32,99,4046,5.10409186497899,0.0111705322391801,0.169763553254895
Nitrous oxide,4,32,99,4046,5.10409186497899,0.0111705322391801,0.169763553254895
Tolfenamic Acid,5,51,98,4027,4.02599843162231,0.0116198164150042,0.173658957842521
ASP-3026,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
TAK-901,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
Gpi-1046,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
Tosyl-D-Proline,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
N-[Tosyl-D-Prolinyl]Amino-Ethanethiol,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
"5,10-Methylene-6-Hydrofolic Acid",2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
N-Carboxymethionine,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
"(6S)-5,6,7,8-tetrahydrofolate",2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
Sp-876,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
"N,O-Didansyl-L-Tyrosine",2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
LY341770,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
Flucytosine,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
3-DIPHENOL-6-NITRO-3H-BENZO[DE]ISOCHROMEN-1-ONE,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
2-bromophenol,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
Sp-722,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
Levoleucovorin,2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
"6-ETHYL-5-PHENYLPYRIMIDINE-2,4-DIAMINE",2,5,101,4073,16.091634480816,0.0116429058593359,0.173658957842521
Acebutolol,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Oxprenolol,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Nadolol,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Indirubin-5-Sulphonate,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
N5-Iminoethyl-L-Ornithine,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Levosimendan,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Nabumetone,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Tiaprofenic acid,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Tiratricol,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Triamcinolone,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Uracil,3,17,100,4061,7.1564388397709,0.0122050558620716,0.180002403000913
Metoclopramide,4,33,99,4045,4.94778969979189,0.0122921647335359,0.18091825605958
Ifosfamide,4,33,99,4045,4.94778969979189,0.0122921647335359,0.18091825605958
Desogestrel,5,52,98,4026,3.94768713761215,0.0124936114789936,0.183509818039076
Probenecid,5,52,98,4026,3.94768713761215,0.0124936114789936,0.183509818039076
Ifenprodil,4,34,99,4044,4.80208600688648,0.0134836047124405,0.19764980867815
Mesoridazine,4,34,99,4044,4.80208600688648,0.0134836047124405,0.19764980867815
Omapatrilat,3,18,100,4060,6.75858614185308,0.0139882991304407,0.204014378873038
Nerispirdine,3,18,100,4060,6.75858614185308,0.0139882991304407,0.204014378873038
"(5BETA)-PREGNANE-3,20-DIONE",3,18,100,4060,6.75858614185308,0.0139882991304407,0.204014378873038
"S,S-(2-Hydroxyethyl)Thiocysteine",3,18,100,4060,6.75858614185308,0.0139882991304407,0.204014378873038
Dimethylallyl Diphosphate,3,18,100,4060,6.75858614185308,0.0139882991304407,0.204014378873038
Maprotiline,4,35,99,4043,4.66364906904757,0.0147462574791605,0.214205201764673
Celiprolol,4,35,99,4043,4.66364906904757,0.0147462574791605,0.214205201764673
2-PHENYL-4H-BENZO[H]CHROMEN-4-ONE,4,35,99,4043,4.66364906904757,0.0147462574791605,0.214205201764673
Lonidamine,4,35,99,4043,4.66364906904757,0.0147462574791605,0.214205201764673
Succimer,2,6,101,4072,13.4074473843084,0.0152761070397275,0.221235462894288
Ticagrelor,2,6,101,4072,13.4074473843084,0.0152761070397275,0.221235462894288
Prasugrel,2,6,101,4072,13.4074473843084,0.0152761070397275,0.221235462894288
Prucalopride,3,19,100,4059,6.4017262212967,0.0159118735365787,0.229295295565069
Idronoxil,3,19,100,4059,6.4017262212967,0.0159118735365787,0.229295295565069
Cyamemazine,3,19,100,4059,6.4017262212967,0.0159118735365787,0.229295295565069
ZSTK-474,3,19,100,4059,6.4017262212967,0.0159118735365787,0.229295295565069
Sofalcone,3,19,100,4059,6.4017262212967,0.0159118735365787,0.229295295565069
Sibutramine,4,36,99,4042,4.53279221658536,0.0160814370777046,0.231278048340004
Phenformin,4,36,99,4042,4.53279221658536,0.0160814370777046,0.231278048340004
Mianserin,5,56,98,4022,3.66260033616597,0.0164339990380283,0.236113775353687
Secobarbital,4,37,99,4041,4.40951668901192,0.0174903658355618,0.251041719025385
Dipyridamole,5,57,98,4021,3.59684175976067,0.0175347783237229,0.251180803201967
"(10E,12Z)-octadeca-10,12-dienoic acid",5,57,98,4021,3.59684175976067,0.0175347783237229,0.251180803201967
Tadalafil,3,20,100,4058,6.08051063112737,0.0179769294072124,0.255993739123982
Miltefosine,3,20,100,4058,6.08051063112737,0.0179769294072124,0.255993739123982
"5-Alpha-Androstane-3-Beta,17beta-Diol",3,20,100,4058,6.08051063112737,0.0179769294072124,0.255993739123982
Ibudilast,3,20,100,4058,6.08051063112737,0.0179769294072124,0.255993739123982
Valdecoxib,3,20,100,4058,6.08051063112737,0.0179769294072124,0.255993739123982
Vardenafil,3,20,100,4058,6.08051063112737,0.0179769294072124,0.255993739123982
Apomorphine,5,58,98,4020,3.5341579649768,0.0186834772776128,0.265532368282542
Glutathione disulfide,5,58,98,4020,3.5341579649768,0.0186834772776128,0.265532368282542
Sulfinpyrazone,4,38,99,4040,4.29246442906038,0.0189741741595546,0.267592885420725
Doxofylline,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
Tecadenoson,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
2-ANILINO-6-CYCLOHEXYLMETHOXYPURINE,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
Lysine Nz-Carboxylic Acid,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
N-(5-Cyclopropyl-1h-Pyrazol-3-Yl)Benzamide,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
1-Amino-6-Cyclohex-3-Enylmethyloxypurine,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
4-[(6-chloropyrazin-2-yl)amino]benzenesulfonamide,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
N-(3-METHYLBUT-2-EN-1-YL)-9H-PURIN-6-AMINE,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
(2S)-2-({6-[(3-amino-5-chlorophenyl)amino]-9-isopropyl-9H-purin-2-yl}amino)-3-methylbutan-1-ol,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
N-phenyl-1H-pyrazole-3-carboxamide,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
N-(4-sulfamoylphenyl)-1H-indazole-3-carboxamide,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
5-hydroxynaphthalene-1-sulfonamide,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
"4-(2,4-Dimethyl-Thiazol-5-Yl)-Pyrimidin-2-Ylamine",2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
"4-[3-Hydroxyanilino]-6,7-Dimethoxyquinazoline",2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
2-Amino-6-Chloropyrazine,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
SJG-136,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
Doxapram,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
Ezogabine,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
2-Chlorophenol,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
3-(1-NAPHTHYLMETHOXY)PYRIDIN-2-AMINE,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
4-[3-(4-FLUOROPHENYL)-1H-PYRAZOL-4-YL]PYRIDINE,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
Triptorelin,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
Recoflavone,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
CC-401,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
Dehydroascorbic Acid,2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
"3,6,9,12,15,18-HEXAOXAICOSANE",2,7,101,4071,11.4935080687635,0.0193278396627954,0.267592885420725
Griseofulvin,3,21,100,4057,5.78985956900478,0.0201842626561385,0.278916204112019
Fluticasone propionate,3,21,100,4057,5.78985956900478,0.0201842626561385,0.278916204112019
Taurocholic Acid,4,39,99,4039,4.18152570604431,0.0205339005669929,0.282936967430785
Sitagliptin,4,39,99,4039,4.18152570604431,0.0205339005669929,0.282936967430785
Crocin,4,39,99,4039,4.18152570604431,0.0205339005669929,0.282936967430785
Isopropyl beta-D-thiogalactopyranoside,5,60,98,4018,3.41484222545044,0.0211276742722284,0.290841593486193
Cladribine,4,40,99,4038,4.0760744581954,0.0221704919351941,0.304906813027947
Isradipine,3,22,100,4056,5.52478173880027,0.0225343361770499,0.309322632015569
"6-AMINO-BENZO[DE]ISOQUINOLINE-1,3-DIONE",3,22,100,4056,5.52478173880027,0.0225343361770499,0.309322632015569
Reserpine,7,109,96,3969,2.65412488339693,0.0233290790136573,0.319928310950426
Nicergoline,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Landiolol,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Bufuralol,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Esmolol,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Practolol,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Troxerutin,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Terameprocol,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
"(3R,4S)-1-(3,4-DIMETHOXYPHENYL)-3-(3-METHYLPHENYL)PIPERIDIN-4-AMINE",2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Uridine triacetate,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Dilmapimod,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Pentagastrin,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Raltitrexed,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
5-Fluoro-2'-Deoxyuridine-5'-Monophosphate,2,8,101,4070,10.057602588282,0.0237756893624773,0.322084187524972
Disulfiram,8,136,95,3942,2.44005560221914,0.0245717416950384,0.332556755781553
Gallopamil,3,23,100,4055,5.28412597692335,0.0250273003045599,0.336831794701127
Glycochenodeoxycholic Acid,3,23,100,4055,5.28412597692335,0.0250273003045599,0.336831794701127
Brivanib alaninate,3,23,100,4055,5.28412597692335,0.0250273003045599,0.336831794701127
Methoxyflurane,3,23,100,4055,5.28412597692335,0.0250273003045599,0.336831794701127
Etorphine,3,23,100,4055,5.28412597692335,0.0250273003045599,0.336831794701127
Pregnenolone,3,23,100,4055,5.28412597692335,0.0250273003045599,0.336831794701127
Metyrapone,5,63,98,4015,3.24989917793472,0.0251714958155023,0.338457616485265
Physostigmine,3,24,100,4054,5.06306775586787,0.0276630123779992,0.370581089975183
Hydroxychloroquine,3,24,100,4054,5.06306775586787,0.0276630123779992,0.370581089975183
"9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE",3,24,100,4054,5.06306775586787,0.0276630123779992,0.370581089975183
Levomethadyl Acetate,3,24,100,4054,5.06306775586787,0.0276630123779992,0.370581089975183
Terfenadine,5,65,98,4013,3.14838930418793,0.0281264509764407,0.375118779083059
Propidium,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
(R)-tacrine(10)-hupyridone,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
(S)-tacrine(10)-hupyridone,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Ambenonium,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Huperzine A,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Neostigmine,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
TACRINE(8)-4-AMINOQUINOLINE,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
beta-L-fucose,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Mephentermine,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Urapidil,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Angiotensin 1-7,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Sulfanilamide,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Dalcetrapib,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Benperidol,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Acetophenazine,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Alizapride,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Nomifensine,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Adenosine-5-Diphosphoribose,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Cobimetinib,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Cysteinesulfonic Acid,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
"16,17-Androstene-3-Ol",2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Micafungin,2,9,101,4069,8.93865340735255,0.0285980736235672,0.375118779083059
Pergolide,4,44,99,4034,3.70244018067401,0.0295012675829974,0.385567655473118
Ropinirole,4,44,99,4034,3.70244018067401,0.0295012675829974,0.385567655473118
Indinavir,4,44,99,4034,3.70244018067401,0.0295012675829974,0.385567655473118
Choline,4,44,99,4034,3.70244018067401,0.0295012675829974,0.385567655473118
Telaprevir,3,25,100,4053,4.86003236771863,0.0304410554414034,0.397165430461056
Magnesium,8,142,95,3936,2.33343470612997,0.0304435607782999,0.397165430461056
Mirtazapine,4,45,99,4033,3.6186934402474,0.0315332212115329,0.410640535223047
Levothyroxine,4,45,99,4033,3.6186934402474,0.0315332212115329,0.410640535223047
Oxymetazoline,3,26,100,4052,4.67175890524316,0.0333607561119785,0.432881032327713
Mimosine,3,26,100,4052,4.67175890524316,0.0333607561119785,0.432881032327713
Nitrendipine,3,26,100,4052,4.67175890524316,0.0333607561119785,0.432881032327713
Benzoyl peroxide,3,26,100,4052,4.67175890524316,0.0333607561119785,0.432881032327713
Pyruvaldehyde,4,46,99,4032,3.53941709028771,0.0336458342224461,0.433964708349566
Gabexate,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
Tonapofylline,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
Neamine,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
6-O-Cyclohexylmethyl Guanine,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
2'-Deoxycytidine,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
Trapidil,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
5-iodotubercidin,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
Cytidine 3'-monophosphate,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
Eszopiclone,2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
"10-Propargyl-5,8-Dideazafolic Acid",2,10,101,4068,8.04461498443475,0.0337742150418436,0.433964708349566
Paliperidone,4,47,99,4031,3.46339720480094,0.0358394341596109,0.460092090202793
Terazosin,3,27,100,4051,4.49757188085657,0.0364212016482479,0.4663192734982
Codeine,3,27,100,4051,4.49757188085657,0.0364212016482479,0.4663192734982
Amcinonide,3,27,100,4051,4.49757188085657,0.0364212016482479,0.4663192734982
Nortriptyline,5,71,98,4007,2.87819293370355,0.0382805036230631,0.489691512360917
Malonaldehyde,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Tetrabenazine,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
2-Allylphenol,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Clobutinol,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Prenylamine,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Simendan,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Pentoxyverine,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Chlorobutanol,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Bradykinin,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Talmapimod,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Neflamapimod,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Benzenesulfinic acid,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Amrinone,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
13-Acetylphorbol,2,11,101,4067,7.31047659001183,0.0392841153771012,0.496385435106392
Ritanserin,3,28,100,4050,4.33609604711503,0.0396212562480243,0.499337165958495
Thiabendazole,3,28,100,4050,4.33609604711503,0.0396212562480243,0.499337165958495
Quinidine,3,28,100,4050,4.33609604711503,0.0396212562480243,0.499337165958495
Risperidone,5,73,98,4005,2.79799277186808,0.0421056167661275,0.530185130491113
Melphalan,4,50,99,4028,3.25329449758256,0.0429081872569362,0.539061386417792
Imiquimod,3,29,100,4049,4.18571379946154,0.0429595766053316,0.539061386417792
Pevonedistat,3,29,100,4049,4.18571379946154,0.0429595766053316,0.539061386417792
Tranylcypromine,3,29,100,4049,4.18571379946154,0.0429595766053316,0.539061386417792
Tri-Chloro-Acetaldehyde,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
Bisoprolol,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
Bopindolol,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
Metipranolol,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
Diminazene,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
Cyclizine,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
Pralatrexate,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
Bifeprunox,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
S-Hexylglutathione,2,12,101,4066,6.70159036494214,0.0451085303768094,0.559715928717772
