drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Cyclosporine,12,14,70,198,2.41615890030635,0.0293362033736109,0.512586167485376
Codeine,12,14,70,198,2.41615890030635,0.0293362033736109,0.512586167485376
Ramipril,8,7,74,205,3.15132076251283,0.0294724778905957,0.513189474797546
Bethanidine,8,7,74,205,3.15132076251283,0.0294724778905957,0.513189474797546
"5,6-Cyclic-Tetrahydropteridine",8,7,74,205,3.15132076251283,0.0294724778905957,0.513189474797546
Orlistat,19,28,63,184,1.97682930917407,0.0303043723912866,0.526839310914894
Risperidone,29,50,53,162,1.76921731004021,0.0303260231032527,0.526839310914894
Buspirone,13,16,69,196,2.30054199399361,0.0305101213128652,0.529429718703764
Glycine betaine,18,26,64,186,2.0067750007606,0.0309092870868781,0.535741897025757
Procainamide,6,4,76,208,4.08177570737419,0.0311319181357588,0.538983305681809
Ibandronate,17,24,65,188,2.04321118085829,0.0313466015852097,0.542079866784536
Hexachlorophene,15,20,67,192,2.1430156261363,0.0315547499434212,0.544434974034171
Picrotoxin,15,20,67,192,2.1430156261363,0.0315547499434212,0.544434974034171
L-Citrulline,9,9,73,203,2.76958995399214,0.0338543870276653,0.582120842478121
Epigallocatechin,9,9,73,203,2.76958995399214,0.0338543870276653,0.582120842478121
Isatoribine,9,9,73,203,2.76958995399214,0.0338543870276653,0.582120842478121
Mianserin,10,11,72,201,2.5286405833332,0.0370096861038114,0.634932683338094
Axitinib,10,11,72,201,2.5286405833332,0.0370096861038114,0.634932683338094
Oxatomide,20,31,62,181,1.87909221746965,0.0373719777920101,0.639697544459062
Pantoprazole,20,31,62,181,1.87909221746965,0.0373719777920101,0.639697544459062
Mercaptopurine,11,13,71,199,2.36368566854867,0.0391840957776078,0.669957765156395
Cimetidine,24,40,58,172,1.77563532150345,0.0394230586572316,0.673282708451344
Bevantolol,7,6,75,206,3.18939238255818,0.039571286898265,0.673533621547153
Mephentermine,7,6,75,206,3.18939238255818,0.039571286898265,0.673533621547153
Tivozanib,7,6,75,206,3.18939238255818,0.039571286898265,0.673533621547153
Penicillamine,5,3,77,209,4.49611985746529,0.0408651730706183,0.691666418208846
Cobimetinib,5,3,77,209,4.49611985746529,0.0408651730706183,0.691666418208846
4-(2-methoxyethoxy)-6-methylpyrimidin-2-amine,5,3,77,209,4.49611985746529,0.0408651730706183,0.691666418208846
"8-BENZO[1,3]DIOXOL-,5-YLMETHYL-9-BUTYL-9H-",5,3,77,209,4.49611985746529,0.0408651730706183,0.691666418208846
9-Butyl-8-(3-Methoxybenzyl)-9h-Purin-6-Amine,5,3,77,209,4.49611985746529,0.0408651730706183,0.691666418208846
Thiopental,16,23,66,189,1.98697667995224,0.0411047961230077,0.694169224086754
Isopropyl beta-D-thiogalactopyranoside,16,23,66,189,1.98697667995224,0.0411047961230077,0.694169224086754
Thiotepa,13,17,69,195,2.15478748646273,0.0413552344349726,0.695294580405144
Aluminum chloride,13,17,69,195,2.15478748646273,0.0413552344349726,0.695294580405144
Mycophenolic acid,13,17,69,195,2.15478748646273,0.0413552344349726,0.695294580405144
Capecitabine,13,17,69,195,2.15478748646273,0.0413552344349726,0.695294580405144
Bumetanide,15,21,67,191,2.03081580429782,0.0415285217231632,0.697433087935811
Clofibrate,21,34,61,178,1.79848272513717,0.0448949482976827,0.753133220719155
Gallopamil,8,8,74,204,2.74572303299661,0.0455259506462734,0.75867197422815
Angiotensin 1-7,8,8,74,204,2.74572303299661,0.0455259506462734,0.75867197422815
Metoclopramide,8,8,74,204,2.74572303299661,0.0455259506462734,0.75867197422815
Sarpogrelate,8,8,74,204,2.74572303299661,0.0455259506462734,0.75867197422815
3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid,8,8,74,204,2.74572303299661,0.0455259506462734,0.75867197422815
Pidotimod,8,8,74,204,2.74572303299661,0.0455259506462734,0.75867197422815
Modafinil,17,26,65,186,1.86671244609921,0.0513199263092822,0.846142783221492
Amantadine,17,26,65,186,1.86671244609921,0.0513199263092822,0.846142783221492
Oxaprozin,10,12,72,200,2.30731402979828,0.0522436534399917,0.846142783221492
Eugenol,22,37,60,175,1.73083247106683,0.0527989100116273,0.846142783221492
Lacidipine,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
(R)-2-Hydroxy-3-Sulfopropanoic Acid,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Cyclopentolate,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Dicyclomine,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Cycrimine,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Sobetirome,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Biperiden,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Flavoxate,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Metocurine,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Boron,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Estriol,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
5-deoxyflavanone,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Uridine-5'-Diphosphate,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
beta-D-glucose 6-phosphate,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
"2,3-Dihydroxy-Benzoic Acid",4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Palmitoleic Acid,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Oleic Acid,4,2,78,210,5.34818280102995,0.0531133965624717,0.846142783221492
Pirbuterol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Bopindolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Carteolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Esmolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Sotalol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Dopexamine,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Bufuralol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Levosalbutamol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Landiolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Metipranolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Practolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Bupranolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Levobunolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Arbutamine,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Tulobuterol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Bisoprolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Isoetarine,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Arotinolol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Reproterol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Fluoxymesterone,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Marizomib,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Metergoline,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
13-Acetylphorbol,6,5,76,207,3.25273628577652,0.0532353037634235,0.846142783221492
Carmustine,11,14,71,198,2.18457692526286,0.0538199137702881,0.854537180715423
Sonidegib,7,7,75,205,2.72249184734152,0.0613225678378604,0.972641563538003
Apomorphine,18,29,64,183,1.77111852810807,0.0620363441462408,0.982932492231258
Ezetimibe,17,27,65,185,1.78824417239724,0.0641710695233886,1
Atenolol,16,25,66,187,1.8094144641676,0.0661688995006481,1
Maprotiline,8,9,74,203,2.42997467496728,0.0664686105481648,1
Brivanib alaninate,9,11,73,201,2.24576320266144,0.0695644656167446,1
Digitoxin,13,19,69,193,1.90921065506329,0.0707744395117648,1
Isoquercetin,13,19,69,193,1.90921065506329,0.0707744395117648,1
Fenofibric acid,10,13,72,199,2.11996862454544,0.0711999476365961,1
Promazine,10,13,72,199,2.11996862454544,0.0711999476365961,1
Fluspirilene,10,13,72,199,2.11996862454544,0.0711999476365961,1
Norgestimate,5,4,77,208,3.36046157075838,0.0718940059166469,1
Cantharidin,5,4,77,208,3.36046157075838,0.0718940059166469,1
Nefazodone,19,32,63,180,1.69307720693672,0.0731223925441061,1
Tranilast,26,48,56,164,1.58363111701844,0.0740549618013841,1
2-(4-HYDROXY-PHENYL)BENZOFURAN-5-OL,2,0,80,212,Inf,0.0771052448283067,1
1-CHLORO-6-(4-HYDROXYPHENYL)-2-NAPHTHOL,2,0,80,212,Inf,0.0771052448283067,1
Rotigaptide,2,0,80,212,Inf,0.0771052448283067,1
Flavone,17,28,65,184,1.71518554006265,0.0791151132037926,1
Alprenolol,6,6,76,206,2.69987134776755,0.0828757095786133,1
Oxprenolol,6,6,76,206,2.69987134776755,0.0828757095786133,1
Acebutolol,6,6,76,206,2.69987134776755,0.0828757095786133,1
Dobutamine,6,6,76,206,2.69987134776755,0.0828757095786133,1
Penbutolol,6,6,76,206,2.69987134776755,0.0828757095786133,1
Nadolol,6,6,76,206,2.69987134776755,0.0828757095786133,1
Perhexiline,6,6,76,206,2.69987134776755,0.0828757095786133,1
L-Carnitine,6,6,76,206,2.69987134776755,0.0828757095786133,1
[2-Cytidylate-O'-Phosphonyloxyl]-Ethyl-Trimethyl-Ammonium,6,6,76,206,2.69987134776755,0.0828757095786133,1
Calcium Chloride,15,24,67,188,1.75000522382553,0.0847779760714029,1
Loxapine,19,33,63,179,1.63290596221551,0.0883694830107689,1
Methotrexate,19,33,63,179,1.63290596221551,0.0883694830107689,1
Phenylpropanolamine,7,8,75,204,2.3719849617322,0.0891913965417171,1
Hexylresorcinol,7,8,75,204,2.3719849617322,0.0891913965417171,1
ABC-294640,9,12,73,200,2.04920241792685,0.0939805502514446,1
Amoxapine,10,14,72,198,1.95933326270213,0.0940684132501592,1
Salmeterol,17,29,65,183,1.64733117200759,0.0962507843952816,1
Loratadine,17,29,65,183,1.64733117200759,0.0962507843952816,1
Decamethonium,4,3,78,209,3.55440194542461,0.0977513666216708,1
Doxofylline,4,3,78,209,3.55440194542461,0.0977513666216708,1
Tecadenoson,4,3,78,209,3.55440194542461,0.0977513666216708,1
Floxuridine,4,3,78,209,3.55440194542461,0.0977513666216708,1
Methantheline,4,3,78,209,3.55440194542461,0.0977513666216708,1
Buclizine,4,3,78,209,3.55440194542461,0.0977513666216708,1
Carbinoxamine,4,3,78,209,3.55440194542461,0.0977513666216708,1
Doxylamine,4,3,78,209,3.55440194542461,0.0977513666216708,1
Dimetindene,4,3,78,209,3.55440194542461,0.0977513666216708,1
Rocuronium,4,3,78,209,3.55440194542461,0.0977513666216708,1
4-Iodobenzo[B]Thiophene-2-Carboxamidine,4,3,78,209,3.55440194542461,0.0977513666216708,1
Acipimox,4,3,78,209,3.55440194542461,0.0977513666216708,1
Dihydromorphine,4,3,78,209,3.55440194542461,0.0977513666216708,1
Oxitriptan,4,3,78,209,3.55440194542461,0.0977513666216708,1
3-(5-methoxy-1H-indol-3-yl)propanoic acid,4,3,78,209,3.55440194542461,0.0977513666216708,1
"(2S)-5-hydroxy-2-(4-hydroxyphenyl)-7-methoxy-2,3-dihydro-4H-chromen-4-one",4,3,78,209,3.55440194542461,0.0977513666216708,1
(2S)-2-(4-ethylphenoxy)-3-phenylpropanoic acid,4,3,78,209,3.55440194542461,0.0977513666216708,1
(2S)-2-(4-chlorophenoxy)-3-phenylpropanoic acid,4,3,78,209,3.55440194542461,0.0977513666216708,1
Efatutazone,4,3,78,209,3.55440194542461,0.0977513666216708,1
(2S)-2-(biphenyl-4-yloxy)-3-phenylpropanoic acid,4,3,78,209,3.55440194542461,0.0977513666216708,1
Capric acid,4,3,78,209,3.55440194542461,0.0977513666216708,1
"2,4-thiazolidinedione",4,3,78,209,3.55440194542461,0.0977513666216708,1
Ribulose-5-Phosphate,4,3,78,209,3.55440194542461,0.0977513666216708,1
"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",16,27,66,185,1.65792170767136,0.10019321338111,1
Cytidine 3'-monophosphate,20,36,62,176,1.57446637439775,0.100757834610948,1
Cyclic Guanosine Monophosphate,23,43,59,169,1.52979646705834,0.102262140067145,1
Phenobarbital,42,90,40,122,1.42157903356413,0.110486100785408,1
Astaxanthin,13,21,69,191,1.71012713706782,0.111605534671593,1
Olaparib,5,5,77,207,2.67783778387322,0.112656093697534,1
Bivalirudin,5,5,77,207,2.67783778387322,0.112656093697534,1
N-Ethylmaleimide,12,19,70,193,1.73770351315489,0.115076799711361,1
Midomafetamine,31,63,51,149,1.43582346609663,0.11673314469939,1
Physostigmine,6,7,76,205,2.30453085854744,0.119993786161769,1
Trehalose,10,15,72,197,1.81986802726069,0.12090074623674,1
Lisuride,9,13,73,199,1.8828215726195,0.122875324967065,1
Zotepine,9,13,73,199,1.8828215726195,0.122875324967065,1
Propiomazine,9,13,73,199,1.8828215726195,0.122875324967065,1
Lurasidone,7,9,75,203,2.09922361037241,0.123153410015951,1
Ibrutinib,7,9,75,203,2.09922361037241,0.123153410015951,1
Licofelone,8,11,74,201,1.97039337395161,0.123807767156537,1
"N-[1-(5-bromo-2,3-dimethoxybenzyl)piperidin-4-yl]-4-sulfanylbutanamide",8,11,74,201,1.97039337395161,0.123807767156537,1
Bupivacaine,8,11,74,201,1.97039337395161,0.123807767156537,1
Latanoprost,8,11,74,201,1.97039337395161,0.123807767156537,1
Epoprostenol,14,24,68,188,1.60992631627317,0.131217782803859,1
Methyltrienolone,3,2,79,210,3.96516714969479,0.134478810341264,1
1-naphthaleneacetic acid,3,2,79,210,3.96516714969479,0.134478810341264,1
INCB-9471,3,2,79,210,3.96516714969479,0.134478810341264,1
Ofloxacin,3,2,79,210,3.96516714969479,0.134478810341264,1
Dextropropoxyphene,3,2,79,210,3.96516714969479,0.134478810341264,1
3-Methylthiofentanyl,3,2,79,210,3.96516714969479,0.134478810341264,1
Hydrocodone,3,2,79,210,3.96516714969479,0.134478810341264,1
Hydromorphone,3,2,79,210,3.96516714969479,0.134478810341264,1
Etonitazene,3,2,79,210,3.96516714969479,0.134478810341264,1
Diphenoxylate,3,2,79,210,3.96516714969479,0.134478810341264,1
3-Methylfentanyl,3,2,79,210,3.96516714969479,0.134478810341264,1
Oxymorphone,3,2,79,210,3.96516714969479,0.134478810341264,1
Carfentanil,3,2,79,210,3.96516714969479,0.134478810341264,1
Nalbuphine,3,2,79,210,3.96516714969479,0.134478810341264,1
Oxycodone,3,2,79,210,3.96516714969479,0.134478810341264,1
Sufentanil,3,2,79,210,3.96516714969479,0.134478810341264,1
Dimethylthiambutene,3,2,79,210,3.96516714969479,0.134478810341264,1
"Thieno[2,3-B]Pyridine-2-Carboxamidine",3,2,79,210,3.96516714969479,0.134478810341264,1
6-(N-Phenylcarbamyl)-2-Naphthalenecarboxamidine,3,2,79,210,3.96516714969479,0.134478810341264,1
"(2R)-1-(2,6-dimethylphenoxy)propan-2-amine",3,2,79,210,3.96516714969479,0.134478810341264,1
1-[4-(2-oxo-2-phenylethyl)phenyl]guanidine,3,2,79,210,3.96516714969479,0.134478810341264,1
D-Aspartic Acid,3,2,79,210,3.96516714969479,0.134478810341264,1
Dodecyl Sulfate,3,2,79,210,3.96516714969479,0.134478810341264,1
Melarsoprol,13,22,69,190,1.62423602907389,0.136460617637711,1
Tolfenamic Acid,12,20,70,192,1.64269819026542,0.141658215831119,1
Omeprazole,25,50,57,162,1.41932004471771,0.142905783334825,1
Ritanserin,10,16,72,196,1.69799638845535,0.151604565929795,1
Corticosterone,21,41,61,171,1.43399435232316,0.153322363599156,1
1-Hydroxy-2-Amino-3-Cyclohexylpropane,4,4,78,208,2.65636862024063,0.154637560172723,1
Niguldipine,4,4,78,208,2.65636862024063,0.154637560172723,1
Drospirenone,4,4,78,208,2.65636862024063,0.154637560172723,1
Equilin,4,4,78,208,2.65636862024063,0.154637560172723,1
Tiratricol,4,4,78,208,2.65636862024063,0.154637560172723,1
Ximelagatran,9,14,73,198,1.73997141767046,0.156095210393796,1
Micafungin,9,14,73,198,1.73997141767046,0.156095210393796,1
Zileuton,14,25,68,187,1.53758531956469,0.157224074574034,1
Glipizide,8,12,74,200,1.7977433891904,0.159969968183065,1
Allicin,8,12,74,200,1.7977433891904,0.159969968183065,1
Cefuroxime,8,12,74,200,1.7977433891904,0.159969968183065,1
BLXA4,8,12,74,200,1.7977433891904,0.159969968183065,1
Dipivefrin,5,6,77,206,2.22255571875532,0.162173418642627,1
Oxymetazoline,5,6,77,206,2.22255571875532,0.162173418642627,1
Trazodone,5,6,77,206,2.22255571875532,0.162173418642627,1
Vismodegib,5,6,77,206,2.22255571875532,0.162173418642627,1
Prasterone sulfate,5,6,77,206,2.22255571875532,0.162173418642627,1
N-Cyclohexyl-N'-(4-Iodophenyl)Urea,5,6,77,206,2.22255571875532,0.162173418642627,1
LFA703,5,6,77,206,2.22255571875532,0.162173418642627,1
Tolbutamide,7,10,75,202,1.88091330878647,0.162832769643401,1
Trihexyphenidyl,6,8,76,204,2.00785045945206,0.1639971999047,1
Triflupromazine,6,8,76,204,2.00785045945206,0.1639971999047,1
Benzylpenicillin,13,23,69,189,1.54574127518118,0.164207184991193,1
Danazol,19,37,63,175,1.42463303374482,0.169610902478455,1
Malathion,12,21,70,191,1.55665696895885,0.171341280287643,1
Methylprednisolone,12,21,70,191,1.55665696895885,0.171341280287643,1
3-SULFOOXY-1H-INDOLE,18,35,64,177,1.42054417200901,0.17826142013941,1
Oltipraz,11,19,71,193,1.57114726826829,0.17860167421837,1
GTS-21,10,17,72,195,1.59041386985317,0.18594755652589,1
Fumaric Acid,2,1,80,211,5.23995792353845,0.18906628526393,1
Dequalinium,2,1,80,211,5.23995792353845,0.18906628526393,1
Aminaphthone,2,1,80,211,5.23995792353845,0.18906628526393,1
Roxadustat,2,1,80,211,5.23995792353845,0.18906628526393,1
"5-Alpha-Androstane-3-Beta,17beta-Diol",2,1,80,211,5.23995792353845,0.18906628526393,1
Nimustine,2,1,80,211,5.23995792353845,0.18906628526393,1
Benzylamine,2,1,80,211,5.23995792353845,0.18906628526393,1
"Alpha,Beta-Methyleneadenosine-5'-Triphosphate",2,1,80,211,5.23995792353845,0.18906628526393,1
"2',3'-Dideoxyadenosine-5'-Triphosphate",2,1,80,211,5.23995792353845,0.18906628526393,1
7-Hydroxy-2-Oxo-Chromene-3-Carboxylic Acid Ethyl Ester,2,1,80,211,5.23995792353845,0.18906628526393,1
"S-(2,4-dinitrophenyl)glutathione",2,1,80,211,5.23995792353845,0.18906628526393,1
Siponimod,2,1,80,211,5.23995792353845,0.18906628526393,1
Anthralin,8,13,74,199,1.6517996637026,0.200578840756371,1
5-Nitroindazole,12,22,70,190,1.47841688971941,0.203924414260033,1
Taurocholic Acid,15,29,67,183,1.41102147408215,0.206546070432114,1
N-3-OXO-DODECANOYL-L-HOMOSERINE LACTONE,7,11,75,201,1.70203388296461,0.207551811639024,1
Aliskiren,11,20,71,192,1.48518265683994,0.213540355197225,1
Batimastat,6,9,76,203,1.77678296438562,0.213867735480023,1
Droperidol,6,9,76,203,1.77678296438562,0.213867735480023,1
Piribedil,6,9,76,203,1.77678296438562,0.213867735480023,1
Venlafaxine,17,34,65,178,1.36772337787814,0.215414484497044,1
Captodiame,3,3,79,209,2.6354424591455,0.215844224120058,1
Benzylpenicilloyl Polylysine,3,3,79,209,2.6354424591455,0.215844224120058,1
Tandutinib,3,3,79,209,2.6354424591455,0.215844224120058,1
Telbivudine,3,3,79,209,2.6354424591455,0.215844224120058,1
Alisertib,3,3,79,209,2.6354424591455,0.215844224120058,1
Repaglinide,5,7,77,205,1.89713425305845,0.218814639402638,1
Tonapofylline,5,7,77,205,1.89713425305845,0.218814639402638,1
Epinastine,5,7,77,205,1.89713425305845,0.218814639402638,1
Brompheniramine,5,7,77,205,1.89713425305845,0.218814639402638,1
Piclidenoson,4,5,78,207,2.11697547090318,0.220832403577584,1
Indoramin,4,5,78,207,2.11697547090318,0.220832403577584,1
Ergonovine,4,5,78,207,2.11697547090318,0.220832403577584,1
Indacaterol,4,5,78,207,2.11697547090318,0.220832403577584,1
Arformoterol,4,5,78,207,2.11697547090318,0.220832403577584,1
Orciprenaline,4,5,78,207,2.11697547090318,0.220832403577584,1
Fumagillin,4,5,78,207,2.11697547090318,0.220832403577584,1
Alpha-Aminoisobutyric Acid,4,5,78,207,2.11697547090318,0.220832403577584,1
4-(1-Amino-1-Carboxy-Ethyl)-Benzoic Acid,4,5,78,207,2.11697547090318,0.220832403577584,1
Pentagastrin,4,5,78,207,2.11697547090318,0.220832403577584,1
Treprostinil,10,18,72,194,1.49471852368997,0.223570495662062,1
Alogliptin,10,18,72,194,1.49471852368997,0.223570495662062,1
Prucalopride,13,25,69,187,1.40754192556161,0.227704894299003,1
Aminocaproic Acid,9,16,73,196,1.50800443444212,0.234042218804299,1
Fluticasone propionate,9,16,73,196,1.50800443444212,0.234042218804299,1
Ticlopidine,20,42,62,170,1.30450238389936,0.238750543565913,1
Terazosin,8,14,74,198,1.52658375077955,0.244980849778831,1
Rivanicline,8,14,74,198,1.52658375077955,0.244980849778831,1
Grepafloxacin,8,14,74,198,1.52658375077955,0.244980849778831,1
Perphenazine,14,28,68,184,1.35150499552278,0.250095109861706,1
Rofecoxib,11,21,71,191,1.40738368022221,0.251192904388995,1
Paliperidone,7,12,75,200,1.55303233037186,0.256402504253808,1
Iloperidone,7,12,75,200,1.55303233037186,0.256402504253808,1
Ketobemidone,7,12,75,200,1.55303233037186,0.256402504253808,1
Icosapent,31,70,51,142,1.23214260902778,0.260576408121693,1
Gallium nitrate,18,38,64,174,1.28672762688222,0.263745956203561,1
Escitalopram,10,19,72,193,1.40907033672895,0.264007338833349,1
Thioproperazine,6,10,76,202,1.59199031729722,0.268296330758466,1
Acepromazine,6,10,76,202,1.59199031729722,0.268296330758466,1
Zuclopenthixol,6,10,76,202,1.59199031729722,0.268296330758466,1
Flupentixol,6,10,76,202,1.59199031729722,0.268296330758466,1
Desflurane,6,10,76,202,1.59199031729722,0.268296330758466,1
Apricoxib,6,10,76,202,1.59199031729722,0.268296330758466,1
Tolnaftate,6,10,76,202,1.59199031729722,0.268296330758466,1
Meprobamate,6,10,76,202,1.59199031729722,0.268296330758466,1
Antrafenine,6,10,76,202,1.59199031729722,0.268296330758466,1
Suprofen,6,10,76,202,1.59199031729722,0.268296330758466,1
Lumiracoxib,6,10,76,202,1.59199031729722,0.268296330758466,1
Antipyrine,6,10,76,202,1.59199031729722,0.268296330758466,1
Tiaprofenic acid,6,10,76,202,1.59199031729722,0.268296330758466,1
Nepafenac,6,10,76,202,1.59199031729722,0.268296330758466,1
Nabumetone,6,10,76,202,1.59199031729722,0.268296330758466,1
Fenoprofen,6,10,76,202,1.59199031729722,0.268296330758466,1
Lornoxicam,6,10,76,202,1.59199031729722,0.268296330758466,1
Topiramate,17,36,65,176,1.27757237265427,0.27716837621028,1
Atazanavir,9,17,73,195,1.41241463574967,0.277685682090802,1
Guanethidine,9,17,73,195,1.41241463574967,0.277685682090802,1
Candesartan cilexetil,9,17,73,195,1.41241463574967,0.277685682090802,1
"methyl 4-(2,3-dihydroxy-5-methylphenoxy)-2-hydroxy-6-methylbenzoate",9,17,73,195,1.41241463574967,0.277685682090802,1
Norethisterone,9,17,73,195,1.41241463574967,0.277685682090802,1
ASP-3026,1,0,81,212,Inf,0.27891156462585,1
Nafamostat,1,0,81,212,Inf,0.27891156462585,1
2-[N'-(4-AMINO-BUTYL)-HYDRAZINOCARBONYL]-PYRROLIDINE-1-CARBOXYLIC ACID BENZYL ESTER,1,0,81,212,Inf,0.27891156462585,1
Benzenesulfinic acid,1,0,81,212,Inf,0.27891156462585,1
Ticagrelor,1,0,81,212,Inf,0.27891156462585,1
Prasugrel,1,0,81,212,Inf,0.27891156462585,1
Ribostamycin,1,0,81,212,Inf,0.27891156462585,1
Benzonatate,1,0,81,212,Inf,0.27891156462585,1
Mexiletine,1,0,81,212,Inf,0.27891156462585,1
Lacosamide,1,0,81,212,Inf,0.27891156462585,1
Tocainide,1,0,81,212,Inf,0.27891156462585,1
Ajmaline,1,0,81,212,Inf,0.27891156462585,1
Quinidine,1,0,81,212,Inf,0.27891156462585,1
Oxcarbazepine,1,0,81,212,Inf,0.27891156462585,1
Dyclonine,1,0,81,212,Inf,0.27891156462585,1
Ethotoin,1,0,81,212,Inf,0.27891156462585,1
Proparacaine,1,0,81,212,Inf,0.27891156462585,1
Prilocaine,1,0,81,212,Inf,0.27891156462585,1
Hexylcaine,1,0,81,212,Inf,0.27891156462585,1
Brivaracetam,1,0,81,212,Inf,0.27891156462585,1
MK-1775,1,0,81,212,Inf,0.27891156462585,1
Dyphylline,5,8,77,204,1.6527409654858,0.280577672678181,1
Theobromine,5,8,77,204,1.6527409654858,0.280577672678181,1
Cabergoline,5,8,77,204,1.6527409654858,0.280577672678181,1
Enzalutamide,5,8,77,204,1.6527409654858,0.280577672678181,1
Nitrendipine,11,22,71,190,1.33665743973272,0.291118716439671,1
Bosentan,11,22,71,190,1.33665743973272,0.291118716439671,1
Ifosfamide,11,22,71,190,1.33665743973272,0.291118716439671,1
Reparixin,8,15,74,197,1.4180216171536,0.292386524117517,1
Itopride,4,6,78,206,1.7568970817584,0.292949943497617,1
Tubocurarine,4,6,78,206,1.7568970817584,0.292949943497617,1
Nilutamide,4,6,78,206,1.7568970817584,0.292949943497617,1
Fludrocortisone,4,6,78,206,1.7568970817584,0.292949943497617,1
Metixene,4,6,78,206,1.7568970817584,0.292949943497617,1
Oxyphencyclimine,4,6,78,206,1.7568970817584,0.292949943497617,1
Methylscopolamine bromide,4,6,78,206,1.7568970817584,0.292949943497617,1
Procyclidine,4,6,78,206,1.7568970817584,0.292949943497617,1
Cevimeline,4,6,78,206,1.7568970817584,0.292949943497617,1
Mepenzolate,4,6,78,206,1.7568970817584,0.292949943497617,1
Tropicamide,4,6,78,206,1.7568970817584,0.292949943497617,1
Pirenzepine,4,6,78,206,1.7568970817584,0.292949943497617,1
Bethanechol,4,6,78,206,1.7568970817584,0.292949943497617,1
Propantheline,4,6,78,206,1.7568970817584,0.292949943497617,1
Aclidinium,4,6,78,206,1.7568970817584,0.292949943497617,1
Diphenidol,4,6,78,206,1.7568970817584,0.292949943497617,1
Fesoterodine,4,6,78,206,1.7568970817584,0.292949943497617,1
Mivacurium,4,6,78,206,1.7568970817584,0.292949943497617,1
Hexocyclium,4,6,78,206,1.7568970817584,0.292949943497617,1
Pipecuronium,4,6,78,206,1.7568970817584,0.292949943497617,1
Darusentan,4,6,78,206,1.7568970817584,0.292949943497617,1
Ospemifene,4,6,78,206,1.7568970817584,0.292949943497617,1
Quisqualate,4,6,78,206,1.7568970817584,0.292949943497617,1
Isosorbide Mononitrate,4,6,78,206,1.7568970817584,0.292949943497617,1
Levofloxacin,13,27,69,185,1.28979891520585,0.30007441572902,1
Levonordefrin,3,4,79,208,1.96963878856613,0.304413867243848,1
Apraclonidine,3,4,79,208,1.96963878856613,0.304413867243848,1
Silodosin,3,4,79,208,1.96963878856613,0.304413867243848,1
Alfuzosin,3,4,79,208,1.96963878856613,0.304413867243848,1
Xylometazoline,3,4,79,208,1.96963878856613,0.304413867243848,1
Guanadrel,3,4,79,208,1.96963878856613,0.304413867243848,1
Bunazosin,3,4,79,208,1.96963878856613,0.304413867243848,1
Dapiprazole,3,4,79,208,1.96963878856613,0.304413867243848,1
Metaraminol,3,4,79,208,1.96963878856613,0.304413867243848,1
