drug.name,k,l,m,n,OR,pvalue,adj.pvalue
"(3s,6s,9r,10r,11s,12s,13e,15e,18s,21s)-18-{(1e,3e,7s,8s)-9-[(2s,3r,4s,5s,6r,9s,11s)-9-Ethyl-4-Hydroxy-3,5,11-Trimethyl-8-Oxo-1-Oxa-7-Azaspiro[5.5]Undec-2-Yl]-8-Hydroxy-1,7-Dimethylnona-1,3-Dienyl}-10,12-Dihydroxy-3-(3-Hydroxybenzyl)-6-Isopropyl-11-Methyl-",3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
1-(9-ethyl-9H-carbazol-3-yl)-N-methylmethanamine,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Thymectacin,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
APR-246,3,13,66,1480,5.16341104841624,0.0305627595665884,0.507729753652391
Niflumic Acid,5,36,64,1457,3.15803246278881,0.0316005655217297,0.523815455159599
Acteoside,5,36,64,1457,3.15803246278881,0.0316005655217297,0.523815455159599
Ozone,4,24,65,1469,3.76130016885772,0.0320275249163141,0.529146436751507
Milrinone,4,24,65,1469,3.76130016885772,0.0320275249163141,0.529146436751507
Lurasidone,4,24,65,1469,3.76130016885772,0.0320275249163141,0.529146436751507
Hesperetin,6,50,63,1443,2.74583723893383,0.0337698394401384,0.557321188765401
Vemurafenib,5,37,64,1456,3.07071020316105,0.0346709328571794,0.570941707373032
Carmustine,5,37,64,1456,3.07071020316105,0.0346709328571794,0.570941707373032
Otenabant,2,5,67,1488,8.85132388081619,0.03498049113128,0.574156859963077
8-Bromo-Adenosine-5'-Monophosphate,2,5,67,1488,8.85132388081619,0.03498049113128,0.574156859963077
PF-03758309,2,5,67,1488,8.85132388081619,0.03498049113128,0.574156859963077
Apitolisib,4,25,65,1468,3.60813920734391,0.0359439932264792,0.58201217957096
Molindone,4,25,65,1468,3.60813920734391,0.0359439932264792,0.58201217957096
Sertindole,4,25,65,1468,3.60813920734391,0.0359439932264792,0.58201217957096
Itraconazole,4,25,65,1468,3.60813920734391,0.0359439932264792,0.58201217957096
Pregabalin,3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
Sofalcone,3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
"2-(1,1-DIMETHYLETHYL)9-FLUORO-3,6-DIHYDRO-7H-BENZ[H]-IMIDAZ[4,5-F]ISOQUINOLIN-7-ONE",3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
Sapanisertib,3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
Latrepirdine,3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
Pyrroloquinoline Quinone,3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
Oxaprozin,3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
Alanyl Glutamine,3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
CHS-828,3,14,66,1479,4.79211868740835,0.0359612200470166,0.58201217957096
Cyclophosphamide,5,38,64,1455,2.98797800767142,0.0379216098533258,0.6124243622218
Icariin,5,38,64,1455,2.98797800767142,0.0379216098533258,0.6124243622218
Amcinonide,4,26,65,1467,3.4673730562587,0.040127140622243,0.645276664215341
Ticlopidine,4,26,65,1467,3.4673730562587,0.040127140622243,0.645276664215341
Vesnarinone,4,26,65,1467,3.4673730562587,0.040127140622243,0.645276664215341
Ketobemidone,4,26,65,1467,3.4673730562587,0.040127140622243,0.645276664215341
Bupivacaine,5,39,64,1454,2.90948299454005,0.0413546816492763,0.664307537459857
Perindopril,3,15,66,1478,4.47034101623296,0.0418181128996339,0.666071161909454
Mercuribenzoic Acid,3,15,66,1478,4.47034101623296,0.0418181128996339,0.666071161909454
Isradipine,3,15,66,1478,4.47034101623296,0.0418181128996339,0.666071161909454
Aprepitant,3,15,66,1478,4.47034101623296,0.0418181128996339,0.666071161909454
Entacapone,3,15,66,1478,4.47034101623296,0.0418181128996339,0.666071161909454
Dichloroacetic Acid,3,15,66,1478,4.47034101623296,0.0418181128996339,0.666071161909454
(4E)-N-(4-fluorophenyl)-4-[(phenylcarbonyl)imino]-4H-pyrazole-3-carboxamide,3,15,66,1478,4.47034101623296,0.0418181128996339,0.666071161909454
Tolazamide,3,15,66,1478,4.47034101623296,0.0418181128996339,0.666071161909454
Timolol,4,27,65,1466,3.33688955235446,0.0445778783866651,0.70629513479979
Imiquimod,4,27,65,1466,3.33688955235446,0.0445778783866651,0.70629513479979
"2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE",4,27,65,1466,3.33688955235446,0.0445778783866651,0.70629513479979
Triflupromazine,4,27,65,1466,3.33688955235446,0.0445778783866651,0.70629513479979
Letrozole,4,27,65,1466,3.33688955235446,0.0445778783866651,0.70629513479979
Ezetimibe,5,40,64,1453,2.83490754737722,0.0449718457009516,0.707013278094098
Mirtazapine,5,40,64,1453,2.83490754737722,0.0449718457009516,0.707013278094098
Paricalcitol,5,40,64,1453,2.83490754737722,0.0449718457009516,0.707013278094098
Ergonovine,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
Mephentermine,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
Indoramin,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
Strontium ranelate,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
Magnesium Sulfate,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
Voglibose,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
S-Hexylglutathione,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
"2,3-Dihydroxy-Benzoic Acid",2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
"(4R,5R)-1,2-dithiane-4,5-diol",2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
"3,5-diiodothyropropionic acid",2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
Fluocinolone,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
Brivanib,2,6,67,1487,7.37495797231568,0.0453270400888866,0.707013278094098
Ciprofloxacin,7,69,62,1424,2.32837797204438,0.0463228736792775,0.721799132652003
Fludrocortisone,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Ethopropazine,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Thymol,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Hydrocodone,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Sufentanil,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Dimethylthiambutene,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Diphenoxylate,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Oxymorphone,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Phenolphthalein,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Tarenflurbil,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
Didanosine,3,16,66,1477,4.1887117083886,0.0481254630231374,0.741452617569821
"9-HYDROXY-4-PHENYL-6H-PYRROLO[3,4-C]CARBAZOLE-1,3-DIONE",5,41,64,1452,2.76396646325781,0.0487744128909897,0.750683197424091
Salbutamol,4,28,65,1465,3.21572055939306,0.0492962750564872,0.753328721664261
Terbutaline,4,28,65,1465,3.21572055939306,0.0492962750564872,0.753328721664261
Lucanthone,4,28,65,1465,3.21572055939306,0.0492962750564872,0.753328721664261
Benzoyl peroxide,4,28,65,1465,3.21572055939306,0.0492962750564872,0.753328721664261
Picrotoxin,4,28,65,1465,3.21572055939306,0.0492962750564872,0.753328721664261
Pethidine,4,28,65,1465,3.21572055939306,0.0492962750564872,0.753328721664261
Gonadorelin,4,28,65,1465,3.21572055939306,0.0492962750564872,0.753328721664261
Idelalisib,4,29,65,1464,3.10289630006023,0.0542815902667928,0.820637687592407
Furosemide,4,29,65,1464,3.10289630006023,0.0542815902667928,0.820637687592407
Thiethylperazine,4,29,65,1464,3.10289630006023,0.0542815902667928,0.820637687592407
Gpi-1046,4,29,65,1464,3.10289630006023,0.0542815902667928,0.820637687592407
Labetalol,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
"N-Butyl-11-[(7r,8r,9s,13s,14s,17s)-3,17-Dihydroxy-13-Methyl-7,8,9,11,12,13,14,15,16,17-Decahydro-6h-Cyclopenta[a]Phenanthren-7-Yl]-N-Methylundecanamide",3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
Dabrafenib,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
Puromycin,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
Ibipinabant,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
Androstenedione,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
8-azaguanine,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
Ondansetron,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
PX-12,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
Latanoprost,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
Amrinone,3,17,66,1476,3.94028741265061,0.0548733249619075,0.820637687592407
Bisoprolol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Bopindolol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Levobunolol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Metipranolol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Pirbuterol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Dopexamine,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Arbutamine,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Levosalbutamol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Arotinolol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Reproterol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Carteolol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Tulobuterol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Orciprenaline,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Arformoterol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Indacaterol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
4-Iodobenzo[B]Thiophene-2-Carboxamidine,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
"4-[4-AMINO-6-(5-CHLORO-1H-INDOL-4-YLMETHYL)-[1,3,5]TRIAZIN-2-YLAMINO]-BENZONITRILE",2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Imexon,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Palonosetron,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Alosetron,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
"4-(5-phenyl-1H-pyrrolo[2,3-b]pyridin-3-yl)benzoic acid",2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Benzethonium,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Domiphen,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
"3,4-Dihydroxybenzoic Acid",2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Lomitapide,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Implitapide,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
"2-({[3,5-DIFLUORO-3'-(TRIFLUOROMETHOXY)BIPHENYL-4-YL]AMINO}CARBONYL)CYCLOPENT-1-ENE-1-CARBOXYLIC ACID",2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Selenomethionine,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
GW-406381,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
2-(Oxalyl-Amino)-Benzoic Acid,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
1-METHYL-3-PHENYL-1H-PYRAZOL-5-YLSULFAMIC ACID,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
"[[4-(Aminomethyl)Phenyl]Amino]Oxo-Acetic Acid,",2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
PNU177836,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Compound 9,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
PARA-(BENZOYL)-PHENYLALANINE,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
3-(Oxalyl-Amino)-Naphthalene-2-Carboxylic Acid,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
6-(Oxalyl-Amino)-1h-Indole-5-Carboxylic Acid,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Novo Nordisk a/S Compound,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Cyclohexanol,2,7,67,1486,6.3188880712482,0.0566418540620147,0.820637687592407
Toluene,4,30,65,1463,2.99758426977629,0.0595323107472873,0.860859660823358
Isoniazid,4,30,65,1463,2.99758426977629,0.0595323107472873,0.860859660823358
Irbesartan,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Protriptyline,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Nitrendipine,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Deoxythymidine,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Cacodylic acid,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Aprobarbital,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Barbituric acid derivative,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Heptabarbital,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Aminosalicylic Acid,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
2'-Deoxycytidine,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
3-[(3-(2-CARBOXYETHYL)-4-METHYLPYRROL-2-YL)METHYLENE]-2-INDOLINONE,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Eszopiclone,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Salirasib,3,18,66,1475,3.71873310368972,0.0620500393455541,0.886210595502588
Barbital,4,31,65,1462,2.89905786415511,0.0650461880091678,0.928122430040227
Isoetarine,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
Ethinamate,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
indane-5-sulfonamide,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
AL5927,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
Guaiacol,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
AL6528,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
Dansylamide,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
AL7182,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
4-Methylimidazole,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
Sulthiame,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
AL7089A,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
AL7099A,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
AL4623,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
"7,8-dihydroxy-4-phenyl-2H-chromen-2-one",2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
"(3,4-DIHYDROXY-2-NITROPHENYL)(PHENYL)METHANONE",2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
BIA,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
Cerulenin,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
Pretomanid,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
"2',3'-Dideoxyadenosine-5'-Triphosphate",2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
Micafungin,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
8-Hydroxy-2'-Deoxyguanosine,2,8,67,1485,5.52705520724439,0.0688218542291603,0.962848598634436
L-Citrulline,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
Glipizide,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
Mefloquine,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
Zebularine,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
Ademetionine,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
Dienogest,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
Pyruvic acid,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
ZSTK-474,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
Mefenamic acid,3,19,66,1474,3.52129028575168,0.0696424683230961,0.966254805062534
Decamethonium,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Isoflavone,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Coumarin,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Pevonedistat,3,20,66,1473,3.34325008846655,0.0776362114037368,1
GTS-21,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Teriflunomide,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Veliparib,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Mebendazole,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Angiotensin 1-7,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Amifostine,3,20,66,1473,3.34325008846655,0.0776362114037368,1
Memantine,5,48,64,1445,2.34990525596056,0.0806144512877709,1
Nadolol,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Acebutolol,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Oxprenolol,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Fumagillin,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Phylloquinone,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Triphosphoric acid,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Hexocyclium,2,9,67,1484,4.91146113610693,0.0817709523450045,1
"N,O6-Disulfo-Glucosamine",2,9,67,1484,4.91146113610693,0.0817709523450045,1
Domoic Acid,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Glisoxepide,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Diacerein,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Ticagrelor,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Prasugrel,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Brivaracetam,2,9,67,1484,4.91146113610693,0.0817709523450045,1
4-(3-Pyridin-2-Yl-1h-Pyrazol-4-Yl)Quinoline,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Naphthyridine Inhibitor,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Ajulemic acid,2,9,67,1484,4.91146113610693,0.0817709523450045,1
Acetazolamide,4,34,65,1459,2.6383610028058,0.0831340715285809,1
Choline,4,34,65,1459,2.6383610028058,0.0831340715285809,1
Triethylenetetramine,3,21,66,1472,3.18215216491618,0.086015803031851,1
2'-cyano-2'-deoxy-1-(beta-D-arabinofuranosyl)cytosine,3,21,66,1472,3.18215216491618,0.086015803031851,1
Procaine,3,21,66,1472,3.18215216491618,0.086015803031851,1
Mesoridazine,4,35,65,1458,2.56108551073104,0.0896647670405435,1
Phenobarbital,6,66,63,1427,2.05787925437397,0.093619953024185,1
Theobromine,3,22,66,1471,3.03568057932039,0.0947648931440989,1
"8-cyclopentyl-1,3-dipropylxanthine",3,22,66,1471,3.03568057932039,0.0947648931440989,1
Gatifloxacin,3,22,66,1471,3.03568057932039,0.0947648931440989,1
4-(2-aminoethyl)-2-ethylphenol,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Mepyramine,3,22,66,1471,3.03568057932039,0.0947648931440989,1
"N-{3-[(5-chloro-1H-pyrrolo[2,3-b]pyridin-3-yl)carbonyl]-2,4-difluorophenyl}propane-1-sulfonamide",3,22,66,1471,3.03568057932039,0.0947648931440989,1
Inosine,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Butethal,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Butalbital,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Metharbital,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Hexobarbital,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Butabarbital,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Talbutal,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Meprobamate,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Benzylpenicillin,3,22,66,1471,3.03568057932039,0.0947648931440989,1
Prucalopride,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Xylometazoline,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Apraclonidine,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Nilutamide,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Dapiprazole,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Trimazosin,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Tizanidine,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Dicyclomine,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Flavoxate,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Metocurine,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Dimetindene,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Adenosine-5-Diphosphoribose,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Sapitinib,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Solamargine,2,10,67,1483,4.41856249976382,0.0953996485179922,1
3-(4-HYDROXY-PHENYL)PYRUVIC ACID,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Ginsenoside Rg1,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Aceclofenac,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Dydrogesterone,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Pidotimod,2,10,67,1483,4.41856249976382,0.0953996485179922,1
3-(2-Benzothiazolylthio)-1-Propanesulfonic Acid,2,10,67,1483,4.41856249976382,0.0953996485179922,1
Nicotinamide,4,36,65,1457,2.48839870095844,0.0964377372054448,1
Lenalidomide,4,37,65,1456,2.41959598491576,0.103447161171251,1
Phenelzine,4,37,65,1456,2.41959598491576,0.103447161171251,1
Terazosin,3,23,66,1470,2.9019297672753,0.103866411881275,1
Phenoxybenzamine,3,23,66,1470,2.9019297672753,0.103866411881275,1
Buparlisib,3,23,66,1470,2.9019297672753,0.103866411881275,1
Selumetinib,3,23,66,1470,2.9019297672753,0.103866411881275,1
Estrone,3,23,66,1470,2.9019297672753,0.103866411881275,1
Hexylresorcinol,3,23,66,1470,2.9019297672753,0.103866411881275,1
2-{4-[(2s)-2-[({[(1s)-1-Carboxy-2-Phenylethyl]Amino}Carbonyl)Amino]-3-Oxo-3-(Pentylamino)Propyl]Phenoxy}Malonic Acid,3,23,66,1470,2.9019297672753,0.103866411881275,1
L-Homoarginine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Cinnarizine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Methylscopolamine bromide,2,11,67,1482,4.01509747362129,0.109624650107111,1
Diphenidol,2,11,67,1482,4.01509747362129,0.109624650107111,1
Metixene,2,11,67,1482,4.01509747362129,0.109624650107111,1
Fesoterodine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Propantheline,2,11,67,1482,4.01509747362129,0.109624650107111,1
Tropicamide,2,11,67,1482,4.01509747362129,0.109624650107111,1
Pirenzepine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Aclidinium,2,11,67,1482,4.01509747362129,0.109624650107111,1
Procyclidine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Oxyphencyclimine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Pipecuronium,2,11,67,1482,4.01509747362129,0.109624650107111,1
Mivacurium,2,11,67,1482,4.01509747362129,0.109624650107111,1
Hexamethonium,2,11,67,1482,4.01509747362129,0.109624650107111,1
SGS-742,2,11,67,1482,4.01509747362129,0.109624650107111,1
Dihomo-gamma-linolenic acid,2,11,67,1482,4.01509747362129,0.109624650107111,1
Acyline,2,11,67,1482,4.01509747362129,0.109624650107111,1
Uridine triacetate,2,11,67,1482,4.01509747362129,0.109624650107111,1
TAK-593,2,11,67,1482,4.01509747362129,0.109624650107111,1
[(2-AMINO-ALPHA-METHOXYIMINO-4-THIAZOLYLACETYL)AMINO]METHYLBORONIC ACID,2,11,67,1482,4.01509747362129,0.109624650107111,1
CP-547632,2,11,67,1482,4.01509747362129,0.109624650107111,1
Anthranilic acid,2,11,67,1482,4.01509747362129,0.109624650107111,1
Apricoxib,2,11,67,1482,4.01509747362129,0.109624650107111,1
Lornoxicam,2,11,67,1482,4.01509747362129,0.109624650107111,1
Suprofen,2,11,67,1482,4.01509747362129,0.109624650107111,1
Nepafenac,2,11,67,1482,4.01509747362129,0.109624650107111,1
Antrafenine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Lumiracoxib,2,11,67,1482,4.01509747362129,0.109624650107111,1
Fenoprofen,2,11,67,1482,4.01509747362129,0.109624650107111,1
Antipyrine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Benzoctamine,2,11,67,1482,4.01509747362129,0.109624650107111,1
3-Tyrosine,2,11,67,1482,4.01509747362129,0.109624650107111,1
Anthralin,2,11,67,1482,4.01509747362129,0.109624650107111,1
Danazol,4,38,65,1455,2.35429135107836,0.11068676415168,1
Glutathione,4,38,65,1455,2.35429135107836,0.11068676415168,1
Desflurane,4,38,65,1455,2.35429135107836,0.11068676415168,1
Flavone,3,24,66,1469,2.77931051106505,0.113302719556374,1
Tolfenamic Acid,3,24,66,1469,2.77931051106505,0.113302719556374,1
Bendroflumethiazide,3,24,66,1469,2.77931051106505,0.113302719556374,1
Phenformin,3,24,66,1469,2.77931051106505,0.113302719556374,1
Primidone,3,24,66,1469,2.77931051106505,0.113302719556374,1
Doxepin,3,24,66,1469,2.77931051106505,0.113302719556374,1
Sulpiride,3,24,66,1469,2.77931051106505,0.113302719556374,1
Clofazimine,3,24,66,1469,2.77931051106505,0.113302719556374,1
Tauroursodeoxycholic acid,3,25,66,1468,2.66651340091373,0.123055742913182,1
Fenofibric acid,3,25,66,1468,2.66651340091373,0.123055742913182,1
Vigabatrin,3,25,66,1468,2.66651340091373,0.123055742913182,1
Creatine,3,25,66,1468,2.66651340091373,0.123055742913182,1
Calcium Chloride,3,25,66,1468,2.66651340091373,0.123055742913182,1
Ketoprofen,3,25,66,1468,2.66651340091373,0.123055742913182,1
Trehalose,3,25,66,1468,2.66651340091373,0.123055742913182,1
Preladenant,2,12,67,1481,3.67829012030469,0.124368510695447,1
T-62,2,12,67,1481,3.67829012030469,0.124368510695447,1
Regadenoson,2,12,67,1481,3.67829012030469,0.124368510695447,1
Guanfacine,2,12,67,1481,3.67829012030469,0.124368510695447,1
Bupranolol,2,12,67,1481,3.67829012030469,0.124368510695447,1
Sotalol,2,12,67,1481,3.67829012030469,0.124368510695447,1
Ephedrine,2,12,67,1481,3.67829012030469,0.124368510695447,1
CF-102,2,12,67,1481,3.67829012030469,0.124368510695447,1
