drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Clomipramine,2,33,52,1439,1.67643179668347,0.353631676838681,1
Loratadine,2,33,52,1439,1.67643179668347,0.353631676838681,1
Ticlopidine,2,33,52,1439,1.67643179668347,0.353631676838681,1
Isopropyl Alcohol,2,33,52,1439,1.67643179668347,0.353631676838681,1
Nimodipine,2,34,52,1438,1.62603988433785,0.36668006228982297,1
Clofibrate,2,34,52,1438,1.62603988433785,0.36668006228982297,1
Famotidine,1,12,53,1460,2.29390671313748,0.375153002512832,1
CF-102,1,12,53,1460,2.29390671313748,0.375153002512832,1
Nitroaspirin,1,12,53,1460,2.29390671313748,0.375153002512832,1
IC261,1,12,53,1460,2.29390671313748,0.375153002512832,1
Coenzyme M,1,12,53,1460,2.29390671313748,0.375153002512832,1
Mapracorat,1,12,53,1460,2.29390671313748,0.375153002512832,1
Beta-(2-Naphthyl)-Alanine,1,12,53,1460,2.29390671313748,0.375153002512832,1
PX-12,1,12,53,1460,2.29390671313748,0.375153002512832,1
Onapristone,1,12,53,1460,2.29390671313748,0.375153002512832,1
L-Citrulline,1,12,53,1460,2.29390671313748,0.375153002512832,1
Oxybutynin,1,12,53,1460,2.29390671313748,0.375153002512832,1
Oxitriptan,1,12,53,1460,2.29390671313748,0.375153002512832,1
Moclobemide,1,12,53,1460,2.29390671313748,0.375153002512832,1
Trehalose,1,12,53,1460,2.29390671313748,0.375153002512832,1
Urapidil,1,12,53,1460,2.29390671313748,0.375153002512832,1
Desflurane,1,12,53,1460,2.29390671313748,0.375153002512832,1
Glycine betaine,2,35,52,1437,1.5785238896546,0.379632868004775,1
Zidovudine,2,36,52,1436,1.53364482125604,0.392480560845948,1
Naphthalene Trisulfonate,2,36,52,1436,1.53364482125604,0.392480560845948,1
3-Deaza-Adenosine,1,13,53,1459,2.11607379909428,0.397454217228171,1
Mycophenolate mofetil,1,13,53,1459,2.11607379909428,0.397454217228171,1
Ibrutinib,1,13,53,1459,2.11607379909428,0.397454217228171,1
Beta-D-Glucose,1,13,53,1459,2.11607379909428,0.397454217228171,1
Memantine,1,13,53,1459,2.11607379909428,0.397454217228171,1
Benzylpenicillin,1,13,53,1459,2.11607379909428,0.397454217228171,1
Levofloxacin,1,13,53,1459,2.11607379909428,0.397454217228171,1
Pranlukast,1,13,53,1459,2.11607379909428,0.397454217228171,1
Cetirizine,1,13,53,1459,2.11607379909428,0.397454217228171,1
Glipizide,1,13,53,1459,2.11607379909428,0.397454217228171,1
Azelastine,1,13,53,1459,2.11607379909428,0.397454217228171,1
Mechlorethamine,3,62,51,1410,1.33746384134404,0.406956022990285,1
6-O-Phosphoryl Inosine Monophosphate,1,14,53,1458,1.96377407020319,0.418973709470021,1
Levothyroxine,1,14,53,1458,1.96377407020319,0.418973709470021,1
Cefalotin,1,14,53,1458,1.96377407020319,0.418973709470021,1
Mepyramine,1,14,53,1458,1.96377407020319,0.418973709470021,1
Labetalol,1,14,53,1458,1.96377407020319,0.418973709470021,1
Stearic acid,1,14,53,1458,1.96377407020319,0.418973709470021,1
Fostamatinib,1,14,53,1458,1.96377407020319,0.418973709470021,1
Corticosterone,2,39,52,1433,1.41282561498794,0.430308906940673,1
Taxifolin,1,15,53,1457,1.83164387100342,0.439738381666328,1
Xanthine,1,15,53,1457,1.83164387100342,0.439738381666328,1
Thiotepa,1,15,53,1457,1.83164387100342,0.439738381666328,1
Isatoribine,1,15,53,1457,1.83164387100342,0.439738381666328,1
Candesartan cilexetil,1,15,53,1457,1.83164387100342,0.439738381666328,1
Barbital,1,15,53,1457,1.83164387100342,0.439738381666328,1
Oleandrin,2,40,52,1432,1.37657745424058,0.442655575720585,1
Omeprazole,2,41,52,1431,1.34209618774282,0.454860198150062,1
Icariin,2,41,52,1431,1.34209618774282,0.454860198150062,1
Pentobarbital,2,41,52,1431,1.34209618774282,0.454860198150062,1
Benzbromarone,1,16,53,1456,1.71619448885532,0.459774227619982,1
Trifluridine,1,16,53,1456,1.71619448885532,0.459774227619982,1
Isoquercetin,1,16,53,1456,1.71619448885532,0.459774227619982,1
Idarubicin,1,16,53,1456,1.71619448885532,0.459774227619982,1
Mycophenolic acid,1,17,53,1455,1.61422462006939,0.479106362615688,1
Disopyramide,1,17,53,1455,1.61422462006939,0.479106362615688,1
"(4R,5R)-1,2-dithiane-4,5-diol",1,17,53,1455,1.61422462006939,0.479106362615688,1
Dinaciclib,3,70,51,1402,1.17801460641781,0.483444272934704,1
Phenoxybenzamine,2,44,52,1428,1.24805018850055,0.490569504961738,1
Prostaglandin D2,1,18,53,1454,1.52357101255674,0.497759052548549,1
Tazarotene,1,18,53,1454,1.52357101255674,0.497759052548549,1
Propafenone,1,18,53,1454,1.52357101255674,0.497759052548549,1
Sulfanilamide,1,18,53,1454,1.52357101255674,0.497759052548549,1
Methylthioninium,1,18,53,1454,1.52357101255674,0.497759052548549,1
Miconazole,1,18,53,1454,1.52357101255674,0.497759052548549,1
Flufenamic Acid,1,18,53,1454,1.52357101255674,0.497759052548549,1
Tolbutamide,1,18,53,1454,1.52357101255674,0.497759052548549,1
Atazanavir,1,18,53,1454,1.52357101255674,0.497759052548549,1
Melarsoprol,1,19,53,1453,1.44246850212926,0.515755742105535,1
Aluminum chloride,1,19,53,1453,1.44246850212926,0.515755742105535,1
Apomine,1,19,53,1453,1.44246850212926,0.515755742105535,1
Bosentan,1,19,53,1453,1.44246850212926,0.515755742105535,1
Promethazine,2,47,52,1425,1.16599443203249,0.524833765949383,1
"(4-AMINO-2-{[1-(METHYLSULFONYL)PIPERIDIN-4-YL]AMINO}PYRIMIDIN-5-YL)(2,3-DIFLUORO-6-METHOXYPHENYL)METHANONE",3,75,51,1397,1.09559557728701,0.528975263018556,1
Dabrafenib,1,20,53,1452,1.36947048773,0.533119082030038,1
"2-Amino-1-methyl-6-phenylimidazo(4,5-b)pyridine",1,20,53,1452,1.36947048773,0.533119082030038,1
Capecitabine,1,20,53,1452,1.36947048773,0.533119082030038,1
Ibandronate,1,20,53,1452,1.36947048773,0.533119082030038,1
3-Methyladenine,1,20,53,1452,1.36947048773,0.533119082030038,1
Flutamide,1,20,53,1452,1.36947048773,0.533119082030038,1
Tamibarotene,1,20,53,1452,1.36947048773,0.533119082030038,1
Valsartan,1,20,53,1452,1.36947048773,0.533119082030038,1
Clofazimine,1,20,53,1452,1.36947048773,0.533119082030038,1
"2-CHLORO-4-ISOPROPYLAMINO-6-ETHYLAMINO -1,3,5-TRIAZINE",1,20,53,1452,1.36947048773,0.533119082030038,1
Sonidegib,1,20,53,1452,1.36947048773,0.533119082030038,1
Lauric Acid,2,48,52,1424,1.14092031672863,0.535918783279949,1
Fluphenazine,2,49,52,1423,1.11686879656254,0.546831526407214,1
Methamphetamine,2,49,52,1423,1.11686879656254,0.546831526407214,1
Pyridoxal Phosphate,1,21,53,1451,1.30342621731247,0.549870955498727,1
Mecamylamine,2,50,52,1422,1.09376148045674,0.557570109552637,1
Brefeldin A,1,22,53,1450,1.24336979237342,0.566032503639066,1
Zileuton,1,22,53,1450,1.24336979237342,0.566032503639066,1
Fentanyl,1,22,53,1450,1.24336979237342,0.566032503639066,1
Epoprostenol,1,22,53,1450,1.24336979237342,0.566032503639066,1
Mirtazapine,1,22,53,1450,1.24336979237342,0.566032503639066,1
OLOMOUCINE II,2,51,52,1421,1.07156015305275,0.568132987570372,1
Trifluoperazine,2,52,52,1420,1.05028135892345,0.578518935036946,1
Chlorphenamine,1,23,53,1449,1.18853217211997,0.581624150214907,1
Furosemide,1,23,53,1449,1.18853217211997,0.581624150214907,1
N-omega-nitro-L-arginine methyl ester,1,23,53,1449,1.18853217211997,0.581624150214907,1
Abexinostat,1,23,53,1449,1.18853217211997,0.581624150214907,1
Phentolamine,1,24,53,1448,1.13826134570453,0.596665625506781,1
Cytidine 3'-monophosphate,1,24,53,1448,1.13826134570453,0.596665625506781,1
Paroxetine,1,25,53,1447,1.09199557570188,0.6111759894126,1
Ezetimibe,1,25,53,1447,1.09199557570188,0.6111759894126,1
Choline,1,25,53,1447,1.09199557570188,0.6111759894126,1
Halothane,1,26,53,1446,1.04933415316507,0.625173653793747,1
Flavone,1,26,53,1446,1.04933415316507,0.625173653793747,1
Hydroxychloroquine,1,27,53,1445,1.00977791370125,0.638676404090703,1
Gallium nitrate,1,27,53,1445,1.00977791370125,0.638676404090703,1
Dronedarone,1,27,53,1445,1.00977791370125,0.638676404090703,1
Terbutaline,1,27,53,1445,1.00977791370125,0.638676404090703,1
Fenfluramine,1,28,53,1444,0.973062953946966,0.651701420231626,1
Chlorambucil,1,29,53,1443,0.938879251582984,0.664265296856537,1
Parthenolide,1,32,53,1440,0.849139071372761,0.699347663043092,1
Nortriptyline,1,33,53,1439,0.82284939157755,0.710221893582726,1
Picropodophyllin,1,33,53,1439,0.82284939157755,0.710221893582726,1
Hydroxyurea,1,35,53,1437,0.774774346961214,0.730824977672427,1
Nefazodone,1,36,53,1436,0.752738884233657,0.740580314052084,1
Sucrose,1,39,53,1433,0.693409329817482,0.767811035577027,1
Clonidine,1,42,53,1430,0.642551607645356,0.792230832450583,1
Methotrexate,1,46,53,1426,0.585056040638782,0.820906878517564,1
Indirubin,1,46,53,1426,0.585056040638782,0.820906878517564,1
Temozolomide,1,53,53,1419,0.505314172438811,0.8620342257941,1
