drug.name,k,l,m,n,OR,pvalue,adj.pvalue
Pentoxifylline,63,425,613,4998,1.20855283743544,0.104592742472053,1
Nimesulide,59,396,617,5027,1.21383397296538,0.106750289829444,1
Cocaine,120,857,556,4566,1.14990789944902,0.107160689322279,1
Pentosan Polysulfate,8,36,668,5387,1.79186657716934,0.107451347341527,1
Methyltrienolone,8,36,668,5387,1.79186657716934,0.107451347341527,1
Sulfisoxazole,8,36,668,5387,1.79186657716934,0.107451347341527,1
Methylthioinosine,8,36,668,5387,1.79186657716934,0.107451347341527,1
Prinomastat,7,30,669,5393,1.88063767659405,0.108341279332337,1
Fluvoxamine,1,0,675,5423,Inf,0.110837842269224,1
Cefmetazole,1,0,675,5423,Inf,0.110837842269224,1
Cefdinir,1,0,675,5423,Inf,0.110837842269224,1
Adinazolam,1,0,675,5423,Inf,0.110837842269224,1
Pentostatin,1,0,675,5423,Inf,0.110837842269224,1
Clorazepate,1,0,675,5423,Inf,0.110837842269224,1
Leucovorin,1,0,675,5423,Inf,0.110837842269224,1
Chlormezanone,1,0,675,5423,Inf,0.110837842269224,1
Zopiclone,1,0,675,5423,Inf,0.110837842269224,1
Ketazolam,1,0,675,5423,Inf,0.110837842269224,1
Inhibitor Idd 384,1,0,675,5423,Inf,0.110837842269224,1
Acetoacetic Acid,1,0,675,5423,Inf,0.110837842269224,1
Alrestatin,1,0,675,5423,Inf,0.110837842269224,1
6-phospho-D-gluconic acid,1,0,675,5423,Inf,0.110837842269224,1
"3,6,9,12,15-Pentaoxaheptadecane",1,0,675,5423,Inf,0.110837842269224,1
FR117016,1,0,675,5423,Inf,0.110837842269224,1
K201,1,0,675,5423,Inf,0.110837842269224,1
"6-Hydroxy-1,6-Dihydro Purine Nucleoside",1,0,675,5423,Inf,0.110837842269224,1
4-Piperidino-Piperidine,1,0,675,5423,Inf,0.110837842269224,1
Glycolic acid,1,0,675,5423,Inf,0.110837842269224,1
FR233623,1,0,675,5423,Inf,0.110837842269224,1
Dodecyl-Coa,1,0,675,5423,Inf,0.110837842269224,1
"4,5,6,7-Tetrachloro-3h-Isobenzofuran-1-One",1,0,675,5423,Inf,0.110837842269224,1
Thymine,1,0,675,5423,Inf,0.110837842269224,1
3-Tyrosine,1,0,675,5423,Inf,0.110837842269224,1
Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine,1,0,675,5423,Inf,0.110837842269224,1
"2,4-Diaminobutyric Acid",1,0,675,5423,Inf,0.110837842269224,1
LFA703,1,0,675,5423,Inf,0.110837842269224,1
Benzofuran,1,0,675,5423,Inf,0.110837842269224,1
1-Deaza-Adenosine,1,0,675,5423,Inf,0.110837842269224,1
Maleic Acid,1,0,675,5423,Inf,0.110837842269224,1
N-Methylnaloxonium,1,0,675,5423,Inf,0.110837842269224,1
N-(6-Aminohexyl)-5-Chloro-1-Naphthalenesulfonamide,1,0,675,5423,Inf,0.110837842269224,1
Benzylcysteine,1,0,675,5423,Inf,0.110837842269224,1
Afegostat,1,0,675,5423,Inf,0.110837842269224,1
"5-QUINOXALIN-6-YLMETHYLENE-THIAZOLIDINE-2,4-DIONE",1,0,675,5423,Inf,0.110837842269224,1
Bithionol,1,0,675,5423,Inf,0.110837842269224,1
Prenylamine,1,0,675,5423,Inf,0.110837842269224,1
Cyclandelate,1,0,675,5423,Inf,0.110837842269224,1
Avanafil,1,0,675,5423,Inf,0.110837842269224,1
clomethiazole,1,0,675,5423,Inf,0.110837842269224,1
Aniline,1,0,675,5423,Inf,0.110837842269224,1
3-Hydroxyhippuric acid,1,0,675,5423,Inf,0.110837842269224,1
3-[5-(3-nitrophenyl)thiophen-2-yl]propanoic acid,1,0,675,5423,Inf,0.110837842269224,1
METHYL (2Z)-2-(2-{[6-(2-CYANOPHENOXY)PYRIMIDIN-4-YL]OXY}PHENYL)-3-METHOXYACRYLATE,1,0,675,5423,Inf,0.110837842269224,1
"1,3-DIPHENYLUREA",1,0,675,5423,Inf,0.110837842269224,1
"(2S,3R)-3-(6-amino-9H-purin-9-yl)nonan-2-ol",1,0,675,5423,Inf,0.110837842269224,1
IDD594,1,0,675,5423,Inf,0.110837842269224,1
N-[(CYCLOHEXYLAMINO)CARBONYL]GLYCINE,1,0,675,5423,Inf,0.110837842269224,1
4-{[(CYCLOHEXYLAMINO)CARBONYL]AMINO}BUTANOIC ACID,1,0,675,5423,Inf,0.110837842269224,1
"6-HYDROXY-1,3-BENZOTHIAZOLE-2-SULFONAMIDE",1,0,675,5423,Inf,0.110837842269224,1
Etifoxine,1,0,675,5423,Inf,0.110837842269224,1
Clobutinol,1,0,675,5423,Inf,0.110837842269224,1
Benzoctamine,1,0,675,5423,Inf,0.110837842269224,1
Empagliflozin,1,0,675,5423,Inf,0.110837842269224,1
Pentoxyverine,1,0,675,5423,Inf,0.110837842269224,1
Chlorobutanol,1,0,675,5423,Inf,0.110837842269224,1
Carbon monoxide,1,0,675,5423,Inf,0.110837842269224,1
Simendan,1,0,675,5423,Inf,0.110837842269224,1
Sonolisib,1,0,675,5423,Inf,0.110837842269224,1
Emapunil,1,0,675,5423,Inf,0.110837842269224,1
Methyl isocyanate,1,0,675,5423,Inf,0.110837842269224,1
Higenamine,1,0,675,5423,Inf,0.110837842269224,1
Doxifluridine,1,0,675,5423,Inf,0.110837842269224,1
9-(N-methyl-L-isoleucine)-cyclosporin A,1,0,675,5423,Inf,0.110837842269224,1
Azilsartan medoxomil,65,442,611,4981,1.19879382392303,0.111249691931677,1
Framycetin,60,405,616,5018,1.20677105390729,0.11196977349332,1
L-Carnitine,10,49,666,5374,1.64657840897883,0.112178041286319,1
Carfilzomib,19,109,657,5314,1.40978842871825,0.112472053061374,1
Oxamic Acid,57,383,619,5040,1.21169984534363,0.112860460623005,1
6-O-Phosphoryl Inosine Monophosphate,20,116,656,5307,1.39472639256591,0.113217295016025,1
"(4R,5R)-1,2-dithiane-4,5-diol",13,69,663,5354,1.52132460235621,0.116303830676621,1
Tibolone,30,187,646,5236,1.30024608448577,0.11697760686437,1
Telmisartan,81,564,595,4859,1.17276730464527,0.117060030978817,1
Azelaic Acid,10,50,666,5373,1.61335240139512,0.122043447291636,1
Oxaprozin,10,50,666,5373,1.61335240139512,0.122043447291636,1
Gallium nitrate,17,97,659,5326,1.41632550093094,0.124176640306016,1
SB-409513,14,77,662,5346,1.46816436770004,0.127234164715519,1
Pevonedistat,52,350,624,5073,1.20780123906439,0.127837348038969,1
1-naphthaleneacetic acid,4,14,672,5409,2.29928276856307,0.130552626027199,1
Navitoclax,4,14,672,5409,2.29928276856307,0.130552626027199,1
Cantharidin,5,20,671,5403,2.01277405388924,0.135856374404515,1
D-glucitol 6-phosphate,2,4,674,5419,4.01805458827544,0.136132816621718,1
Latamoxef,2,4,674,5419,4.01805458827544,0.136132816621718,1
Sodium hydroxide,2,4,674,5419,4.01805458827544,0.136132816621718,1
"6-[1-(3,5,5,8,8-Pentamethyl-5,6,7,8-Tetrahydronaphthalen-2-Yl)Cyclopropyl]Pyridine-3-Carboxylic Acid",24,148,652,5275,1.3119046081144,0.138069064632258,1
Prasterone sulfate,17,99,659,5324,1.38719846906261,0.139216787268727,1
Nisoldipine,3,9,673,5414,2.68090402785527,0.139841055994901,1
Methoxsalen,3,9,673,5414,2.68090402785527,0.139841055994901,1
Nilvadipine,3,9,673,5414,2.68090402785527,0.139841055994901,1
Arbutin,3,9,673,5414,2.68090402785527,0.139841055994901,1
L-Methionine,3,9,673,5414,2.68090402785527,0.139841055994901,1
Dronabinol,113,818,563,4605,1.12992076566915,0.145735011799346,1
Flubendazole,16,93,660,5330,1.3892882897333,0.146617736816185,1
Gonadorelin,27,171,649,5252,1.27769754005043,0.14760224988783,1
Naphthalene Trisulfonate,7,33,669,5390,1.70882926886074,0.147931590868989,1
Thymol,14,80,662,5343,1.41232804969918,0.153560911018996,1
Spironolactone,82,584,594,4839,1.14378809008586,0.157498182582897,1
Phenylephrine,86,615,590,4808,1.13956941189086,0.159104700407686,1
Agmatine,80,570,596,4853,1.14275918321615,0.162034403742715,1
Triclosan,7,34,669,5389,1.65827129893905,0.162462158544612,1
Milrinone,18,109,658,5314,1.33357624244706,0.163253578678832,1
Desflurane,16,95,660,5328,1.35953659020374,0.16372300461433,1
Cefoxitin,3,10,673,5413,2.4123964202313,0.167602382672393,1
Ajulemic acid,5,22,671,5401,1.82912849850314,0.172673077914056,1
MLN8054,15,89,661,5334,1.35996269711804,0.172801183920673,1
Piclamilast,4,16,672,5407,2.01126807346487,0.174018062312021,1
Dalfampridine,4,16,672,5407,2.01126807346487,0.174018062312021,1
Icosapent ethyl,4,16,672,5407,2.01126807346487,0.174018062312021,1
Propylthiouracil,2,5,674,5418,3.21430429265982,0.177104531043069,1
Freselestat,2,5,674,5418,3.21430429265982,0.177104531043069,1
Fructose-6-Phosphate,2,5,674,5418,3.21430429265982,0.177104531043069,1
"methyl 4-(2,3-dihydroxy-5-methylphenoxy)-2-hydroxy-6-methylbenzoate",2,5,674,5418,3.21430429265982,0.177104531043069,1
Mercuribenzoic Acid,2,5,674,5418,3.21430429265982,0.177104531043069,1
Disopyramide,62,437,614,4986,1.15205162214544,0.177704703622842,1
"9,10-Deepithio-9,10-Didehydroacanthifolicin",138,1023,538,4400,1.10324707345296,0.179444095383077,1
Crocin,22,140,654,5283,1.26934211334559,0.182500445113874,1
Celiprolol,29,192,647,5231,1.22112649792492,0.189205384888627,1
Ivacaftor,17,105,659,5318,1.30647380521686,0.190121801590191,1
Caprylic alcohol,17,105,659,5318,1.30647380521686,0.190121801590191,1
Sphingosine,59,417,617,5006,1.14788823044819,0.190204823574189,1
Mimosine,10,56,666,5367,1.43892340327785,0.190504003304092,1
Amrinone,5,23,671,5400,1.74929566966712,0.192375004044323,1
Atazanavir,3,11,673,5412,2.19278706571343,0.19678316714,1
Brivanib alaninate,3,11,673,5412,2.19278706571343,0.19678316714,1
Alpha-Methylene Adenosine Monophosphate,3,11,673,5412,2.19278706571343,0.19678316714,1
Alpha-Methyl-N-Acetyl-D-Glucosamine,3,11,673,5412,2.19278706571343,0.19678316714,1
Tri-Chloro-Acetaldehyde,4,17,672,5406,1.89251056568742,0.197381683192229,1
Lubiprostone,17,106,659,5317,1.29390798204421,0.19940108182063,1
Famotidine,20,128,656,5295,1.26114164867116,0.202726199607372,1
Risedronate,6,30,670,5393,1.60969003258306,0.203101966414701,1
Benzylpenicilloyl Polylysine,6,30,670,5393,1.60969003258306,0.203101966414701,1
L-Tyrosine,10,57,666,5366,1.41342169422935,0.203323535296039,1
Floxuridine,12,71,664,5352,1.36221258876507,0.204349229695147,1
Pyrimethamine,37,254,639,5169,1.17829924141627,0.206000405443233,1
Amitriptyline,91,666,585,4757,1.11108489183219,0.206101888544055,1
Miglustat,17,107,659,5316,1.28157796568156,0.20889163868545,1
Lercanidipine,1,1,675,5422,8.02696890705356,0.209406818757581,1
Doxapram,1,1,675,5422,8.02696890705356,0.209406818757581,1
Phenmetrazine,1,1,675,5422,8.02696890705356,0.209406818757581,1
Diethylpropion,1,1,675,5422,8.02696890705356,0.209406818757581,1
Glycodiazine,1,1,675,5422,8.02696890705356,0.209406818757581,1
Kojic acid,1,1,675,5422,8.02696890705356,0.209406818757581,1
Glycerol-2-Phosphate,1,1,675,5422,8.02696890705356,0.209406818757581,1
Phosphomethylphosphonic Acid Adenosyl Ester,1,1,675,5422,8.02696890705356,0.209406818757581,1
Brivudine,1,1,675,5422,8.02696890705356,0.209406818757581,1
"3,4-Dihydroxybenzoic Acid",1,1,675,5422,8.02696890705356,0.209406818757581,1
(R)-Rolipram,1,1,675,5422,8.02696890705356,0.209406818757581,1
Crotonaldehyde,1,1,675,5422,8.02696890705356,0.209406818757581,1
Udenafil,1,1,675,5422,8.02696890705356,0.209406818757581,1
Ebastine,1,1,675,5422,8.02696890705356,0.209406818757581,1
Rescinnamine,1,1,675,5422,8.02696890705356,0.209406818757581,1
Fosinopril,1,1,675,5422,8.02696890705356,0.209406818757581,1
Trandolapril,1,1,675,5422,8.02696890705356,0.209406818757581,1
Isoquinoline,1,1,675,5422,8.02696890705356,0.209406818757581,1
Spirapril,1,1,675,5422,8.02696890705356,0.209406818757581,1
"5'-FLUORO-2',5'-DIDEOXYADENOSINE",1,1,675,5422,8.02696890705356,0.209406818757581,1
ORE-1001,1,1,675,5422,8.02696890705356,0.209406818757581,1
BLXA4,1,1,675,5422,8.02696890705356,0.209406818757581,1
Cefuroxime,1,1,675,5422,8.02696890705356,0.209406818757581,1
Thiorphan,1,1,675,5422,8.02696890705356,0.209406818757581,1
Enalkiren,1,1,675,5422,8.02696890705356,0.209406818757581,1
Tinoridine,1,1,675,5422,8.02696890705356,0.209406818757581,1
"1-Methyl-2-Oxy-5,5-Dimethyl Pyrrolidine",1,1,675,5422,8.02696890705356,0.209406818757581,1
N-Methyl-N-(Methylbenzyl)Formamide,1,1,675,5422,8.02696890705356,0.209406818757581,1
2-Cyclopropylmethylenepropanal,1,1,675,5422,8.02696890705356,0.209406818757581,1
2-Methyl-3-(2-Aminothiazolo)Propanal,1,1,675,5422,8.02696890705356,0.209406818757581,1
Remikiren,1,1,675,5422,8.02696890705356,0.209406818757581,1
Abexinostat,15,93,661,5330,1.30050683497998,0.212458978441927,1
Colchicine,15,93,661,5330,1.30050683497998,0.212458978441927,1
Benzbromarone,5,24,671,5399,1.67611200226806,0.212820092929299,1
Betaxolol,28,188,648,5235,1.20316614152696,0.213054586211641,1
Purvalanol A,47,331,629,5092,1.14944196582317,0.215818355653444,1
1-3 Sugar Ring of Pentamannosyl 6-Phosphate,18,115,658,5308,1.26258693894133,0.216257158730885,1
alpha-D-mannose 6-phosphate,18,115,658,5308,1.26258693894133,0.216257158730885,1
Epigallocatechin,2,6,674,5417,2.67841021422859,0.21961638377737,1
Drotaverine,2,6,674,5417,2.67841021422859,0.21961638377737,1
Sivelestat,2,6,674,5417,2.67841021422859,0.21961638377737,1
Firategrast,2,6,674,5417,2.67841021422859,0.21961638377737,1
Chlorothiazide,2,6,674,5417,2.67841021422859,0.21961638377737,1
Adenosine 5'-[γ-thio]triphosphate,52,370,624,5053,1.13800611527437,0.221448307467403,1
Omapatrilat,4,18,672,5405,1.78715292757583,0.221625572118105,1
"Adenosine-5'-[Beta, Gamma-Methylene]Triphosphate",4,18,672,5405,1.78715292757583,0.221625572118105,1
Cyclophosphamide,59,424,617,4999,1.12735603827082,0.224451811876522,1
Nandrolone decanoate,7,38,669,5385,1.48265195615008,0.226295123648038,1
Diazepam,38,265,638,5158,1.1592562157604,0.228047757627826,1
Flavone,22,146,654,5277,1.21580494957324,0.231922658129247,1
Zonisamide,5,25,671,5398,1.60878125833729,0.233914709152096,1
Miconazole,5,25,671,5398,1.60878125833729,0.233914709152096,1
Cefalotin,21,139,655,5284,1.21873869013331,0.235226530808418,1
Atenolol,28,191,648,5232,1.18358872035872,0.235580465747391,1
Glucosamine,6,32,670,5391,1.50854820017088,0.240305427064597,1
Dexketoprofen,6,32,670,5391,1.50854820017088,0.240305427064597,1
Cyclosporine,9,53,667,5370,1.36706334314055,0.244669817759365,1
Pravastatin,139,1052,537,4371,1.07548418974546,0.250643302556179,1
Xanthine,21,141,655,5282,1.20099770382972,0.253486340352786,1
D-Serine,5,26,671,5397,1.54663349470811,0.25556358142303,1
"1,4-Diethylene Dioxide",3,13,673,5410,1.85479095871783,0.258134698685219,1
Pimagedine,45,323,631,5100,1.12597583452323,0.258686313062444,1
N-(2-Aminoethyl)-5-Chloroisoquinoline-8-Sulfonamide,6,33,670,5390,1.46257389388642,0.25962502835348,1
Terbutaline,33,232,643,5191,1.14827817117989,0.261026137292838,1
Vismodegib,7,40,669,5383,1.40801342531359,0.2610334075191,1
Synephrine,2,7,674,5416,2.29544497424194,0.262825184820915,1
Cortivazol,2,7,674,5416,2.29544497424194,0.262825184820915,1
Dobutamine,27,187,649,5236,1.16482300378765,0.263391467090641,1
Tazarotene,18,120,658,5303,1.2088495416028,0.265623908939004,1
Sulpiride,33,234,643,5189,1.13802340683595,0.275932637243718,1
Ubidecarenone,5,27,671,5396,1.48908789770431,0.277671102804369,1
Alpha-Linolenic Acid,96,722,580,4701,1.07769731677358,0.27888315239782,1
Dinaciclib,72,535,604,4888,1.08911987383337,0.279416926574342,1
Ketamine,116,879,560,4544,1.07082544189708,0.280206753593867,1
Nitrous oxide,26,182,650,5241,1.15182100611012,0.284860087655016,1
Beclomethasone dipropionate,18,122,658,5301,1.18858364058333,0.286470220169139,1
Succinic acid,38,274,638,5149,1.11921547075513,0.2892804298032,1
Felodipine,3,14,673,5409,1.72205204392777,0.289717350234166,1
Felbamate,3,14,673,5409,1.72205204392777,0.289717350234166,1
Dofetilide,1,2,675,5421,4.01358997874152,0.297063205590429,1
Tolcapone,1,2,675,5421,4.01358997874152,0.297063205590429,1
Mexiletine,1,2,675,5421,4.01358997874152,0.297063205590429,1
Nitazoxanide,1,2,675,5421,4.01358997874152,0.297063205590429,1
Chlorpropamide,1,2,675,5421,4.01358997874152,0.297063205590429,1
Isoflurophate,1,2,675,5421,4.01358997874152,0.297063205590429,1
Gadopentetate dimeglumine,1,2,675,5421,4.01358997874152,0.297063205590429,1
Tolazamide,1,2,675,5421,4.01358997874152,0.297063205590429,1
Mepivacaine,1,2,675,5421,4.01358997874152,0.297063205590429,1
Lopinavir,1,2,675,5421,4.01358997874152,0.297063205590429,1
Dihydrofolic Acid,1,2,675,5421,4.01358997874152,0.297063205590429,1
2-Allylphenol,1,2,675,5421,4.01358997874152,0.297063205590429,1
bis(4-nitrophenyl) hydrogen phosphate,1,2,675,5421,4.01358997874152,0.297063205590429,1
"3,4-DIHYDRO-4-OXO-3-((5-TRIFLUOROMETHYL-2-BENZOTHIAZOLYL)METHYL)-1-PHTHALAZINE ACETIC ACID",1,2,675,5421,4.01358997874152,0.297063205590429,1
Dimethyl fumarate,1,2,675,5421,4.01358997874152,0.297063205590429,1
Tetracaine,1,2,675,5421,4.01358997874152,0.297063205590429,1
Patidegib,1,2,675,5421,4.01358997874152,0.297063205590429,1
L-Valine,1,2,675,5421,4.01358997874152,0.297063205590429,1
Incadronic acid,1,2,675,5421,4.01358997874152,0.297063205590429,1
Ubenimex,1,2,675,5421,4.01358997874152,0.297063205590429,1
"2,3,5,6-Tetrafluoro-4-Methoxy-Benzamide",1,2,675,5421,4.01358997874152,0.297063205590429,1
S-Ethyl-N-[4-(Trifluoromethyl)Phenyl]Isothiourea,1,2,675,5421,4.01358997874152,0.297063205590429,1
Benzenesulfinic acid,1,2,675,5421,4.01358997874152,0.297063205590429,1
"16,17-Androstene-3-Ol",1,2,675,5421,4.01358997874152,0.297063205590429,1
Cysteinesulfonic Acid,1,2,675,5421,4.01358997874152,0.297063205590429,1
Telaprevir,1,2,675,5421,4.01358997874152,0.297063205590429,1
1-Hydroxy-3-Methylbutane,1,2,675,5421,4.01358997874152,0.297063205590429,1
Ticrynafen,1,2,675,5421,4.01358997874152,0.297063205590429,1
"N,N-dimethylformamide",1,2,675,5421,4.01358997874152,0.297063205590429,1
Torasemide,1,2,675,5421,4.01358997874152,0.297063205590429,1
Chlorthalidone,1,2,675,5421,4.01358997874152,0.297063205590429,1
Phloroglucinol,1,2,675,5421,4.01358997874152,0.297063205590429,1
Ditiocarb,6,35,670,5388,1.37850588191813,0.299371088069609,1
Acetylcholine,88,664,588,4759,1.07263915288617,0.300249610586909,1
Desloratadine,24,169,652,5254,1.14432394030119,0.30413175683315,1
Flunitrazepam,2,8,674,5415,2.008269590972,0.306055270988128,1
2-Methyl-2-Propanol,2,8,674,5415,2.008269590972,0.306055270988128,1
Anisindione,2,8,674,5415,2.008269590972,0.306055270988128,1
Phylloquinone,2,8,674,5415,2.008269590972,0.306055270988128,1
Pargyline,2,8,674,5415,2.008269590972,0.306055270988128,1
BQ-123,25,177,651,5246,1.1381392982905,0.3077807668957,1
Glutathione disulfide,18,124,658,5299,1.16896961659203,0.307842184905774,1
Primaquine,16,109,660,5314,1.1818336961539,0.308118648100646,1
Ribulose-5-Phosphate,19,132,657,5291,1.15913955758879,0.31273065674734,1
Chlorambucil,17,117,659,5306,1.16984807790481,0.313656124306868,1
Hydrofluoric acid,82,620,594,4803,1.06942198014394,0.315015612597331,1
Gatifloxacin,57,425,619,4998,1.08291545974976,0.316353236656954,1
Baclofen,59,441,617,4982,1.08027584106183,0.318913289541505,1
Phencyclidine,6,36,670,5387,1.33997417422089,0.319665610802103,1
Sotalol,26,186,650,5237,1.12618540988619,0.320162666522526,1
"3,5-Dimethyl-1-(3-Nitrophenyl)-1h-Pyrazole-4-Carboxylic Acid Ethyl Ester",3,15,673,5408,1.60697180620228,0.32155029507556,1
D-Lactic acid,3,15,673,5408,1.60697180620228,0.32155029507556,1
Dehydroascorbic Acid,3,15,673,5408,1.60697180620228,0.32155029507556,1
Darunavir,3,15,673,5408,1.60697180620228,0.32155029507556,1
Aminosalicylic Acid,5,29,671,5394,1.38590190071706,0.322884821978478,1
Meprobamate,5,29,671,5394,1.38590190071706,0.322884821978478,1
Thioridazine,82,622,594,4801,1.06553886709089,0.325231749026187,1
Acebutolol,26,187,650,5236,1.11994770813516,0.329191712819321,1
Nadolol,26,187,650,5236,1.11994770813516,0.329191712819321,1
Oxprenolol,26,187,650,5236,1.11994770813516,0.329191712819321,1
Acamprosate,28,204,648,5219,1.10539713354346,0.343684542730394,1
Gabapentin,32,235,644,5188,1.09698920292582,0.344552594452108,1
Rolipram,80,610,596,4813,1.05908310662388,0.344571580653581,1
Nandrolone,64,485,612,4938,1.06472902604626,0.34805482828682,1
Sodium carbonate,23,166,653,5257,1.11538331701058,0.348318384489814,1
Lansoprazole,2,9,674,5414,1.7848170760699,0.348771812035819,1
1h-Benoximidazole-2-Carboxylic Acid,2,9,674,5414,1.7848170760699,0.348771812035819,1
N-Aminoethylmorpholine,2,9,674,5414,1.7848170760699,0.348771812035819,1
Streptozocin,49,368,627,5055,1.07350591740381,0.350449102536895,1
5-deoxyflavanone,4,23,672,5400,1.39742281090668,0.350694053305401,1
"Dcka, 5,7-Dichlorokynurenic Acid",4,23,672,5400,1.39742281090668,0.350694053305401,1
Cycloleucine,4,23,672,5400,1.39742281090668,0.350694053305401,1
Azelnidipine,3,16,673,5407,1.50628105274603,0.353398944379135,1
Sonidegib,25,182,651,5241,1.10580939153148,0.354073268194698,1
Adenosine-5-Diphosphoribose,11,75,665,5348,1.17947070900794,0.354442492812878,1
Myristic acid,39,292,637,5131,1.07583986312789,0.365108379382125,1
Midomafetamine,70,536,606,4887,1.05318148310984,0.370447265228532,1
Quinidine,1,3,675,5420,2.67592379083204,0.375013545652908,1
Estazolam,1,3,675,5420,2.67592379083204,0.375013545652908,1
Tolrestat,1,3,675,5420,2.67592379083204,0.375013545652908,1
Zomepirac,1,3,675,5420,2.67592379083204,0.375013545652908,1
Aurothioglucose,1,3,675,5420,2.67592379083204,0.375013545652908,1
Boron,1,3,675,5420,2.67592379083204,0.375013545652908,1
"N~3~-BENZYLPYRIDINE-2,3-DIAMINE",1,3,675,5420,2.67592379083204,0.375013545652908,1
6-[2-(1H-INDOL-6-YL)ETHYL]PYRIDIN-2-AMINE,1,3,675,5420,2.67592379083204,0.375013545652908,1
"N~3~-(3-PYRIDIN-3-YLBENZYL)PYRIDINE-2,3-DIAMINE",1,3,675,5420,2.67592379083204,0.375013545652908,1
4-(4-FLUOROBENZYL)PIPERIDINE,1,3,675,5420,2.67592379083204,0.375013545652908,1
MMI-175,1,3,675,5420,2.67592379083204,0.375013545652908,1
LY-2811376,1,3,675,5420,2.67592379083204,0.375013545652908,1
N-(1-benzylpiperidin-4-yl)-4-sulfanylbutanamide,1,3,675,5420,2.67592379083204,0.375013545652908,1
Roxadustat,1,3,675,5420,2.67592379083204,0.375013545652908,1
SEBACIC ACID,1,3,675,5420,2.67592379083204,0.375013545652908,1
"2,6-dicarboxynaphthalene",1,3,675,5420,2.67592379083204,0.375013545652908,1
"1,3,5-BENZENETRICARBOXYLIC ACID",1,3,675,5420,2.67592379083204,0.375013545652908,1
2-[(2-methoxy-5-methylphenoxy)methyl]pyridine,1,3,675,5420,2.67592379083204,0.375013545652908,1
4-[(5-methoxy-2-methylphenoxy)methyl]pyridine,1,3,675,5420,2.67592379083204,0.375013545652908,1
Daglutril,1,3,675,5420,2.67592379083204,0.375013545652908,1
Liotrix,1,3,675,5420,2.67592379083204,0.375013545652908,1
Dextrothyroxine,1,3,675,5420,2.67592379083204,0.375013545652908,1
Ketoprofen,4,24,672,5399,1.3389623006081,0.377080561515581,1
Calcipotriol,3,17,673,5406,1.41743450641126,0.385054394155684,1
Uric Acid,38,287,638,5136,1.06588009373622,0.386756473229028,1
Carteolol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Bisoprolol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Orciprenaline,25,186,651,5237,1.08126802457354,0.392183919512895,1
Arbutamine,25,186,651,5237,1.08126802457354,0.392183919512895,1
Levobunolol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Metipranolol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Arformoterol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Pirbuterol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Indacaterol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Bopindolol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Arotinolol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Tulobuterol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Dopexamine,25,186,651,5237,1.08126802457354,0.392183919512895,1
Reproterol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Levosalbutamol,25,186,651,5237,1.08126802457354,0.392183919512895,1
Fluoxetine,122,953,554,4470,1.03291221297315,0.397483204098131,1
Isoetarine,25,187,651,5236,1.07527866931424,0.401812429270966,1
Bretylium,25,187,651,5236,1.07527866931424,0.401812429270966,1
Fumagillin,25,187,651,5236,1.07527866931424,0.401812429270966,1
Aminocaproic Acid,32,242,644,5181,1.06381152783691,0.403379103579299,1
Magnesium,59,455,617,4968,1.0440878346442,0.405348380634502,1
Sinefungin,5,33,671,5390,1.21704583607656,0.414815268214999,1
Micafungin,3,18,673,5405,1.33845861890555,0.41633317931626,1
Sucrose,56,433,620,4990,1.04089968502455,0.416449126632844,1
Naloxone,71,552,605,4871,1.03557481751075,0.417474516762184,1
Methylprednisolone,41,315,635,5108,1.04701050253272,0.420556501760071,1
Imipramine,71,554,605,4869,1.03141236847396,0.429205329073465,1
Desmopressin,24,182,652,5241,1.06000689333839,0.429612682360662,1
Terlipressin,24,182,652,5241,1.06000689333839,0.429612682360662,1
Bupranolol,25,191,651,5232,1.05194929361978,0.440552345642274,1
Chlorphenamine,26,199,650,5224,1.05005318186451,0.441518329701369,1
Eszopiclone,1,4,675,5419,2.00677704954999,0.444331157324546,1
Vancomycin,1,4,675,5419,2.00677704954999,0.444331157324546,1
Cloxazolam,1,4,675,5419,2.00677704954999,0.444331157324546,1
2'-Monophosphoadenosine 5'-Diphosphoribose,1,4,675,5419,2.00677704954999,0.444331157324546,1
Cobimetinib,1,4,675,5419,2.00677704954999,0.444331157324546,1
Levosimendan,1,4,675,5419,2.00677704954999,0.444331157324546,1
Methylphenidate,30,231,646,5192,1.04378734524814,0.444831652745409,1
Azathioprine,46,358,630,5065,1.03303108608582,0.445706876255067,1
Nelarabine,3,19,673,5404,1.26779514471888,0.447076485715968,1
Niflumic Acid,22,168,654,5255,1.05222813110584,0.447575675422442,1
Modafinil,24,184,652,5239,1.04808211625934,0.449431343390883,1
S-adenosyl-L-homocysteine,5,35,671,5388,1.14707487946615,0.46025189478998,1
Griseofulvin,36,281,640,5142,1.02931413283409,0.464838441193048,1
